Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
ARKAT,9496305,508111131,Brunei,284,43,98490,72800,CAOFEIDIAN CHINA,Caofeidian,2021-03-28-00:45,11.7,38.75545 N/120.50091 E,274.3°,10.6 kn,Under way,2021-03-28,2021-03-28-15:33
K. JASMINE,9373008,352906000,Panama,285,43,97529,84935,KRCSP > KRCSP,KRCSP > KRCSP,2021-03-30-00:01,9.5,34.88378 N/129.23958 E,85.0°,16.2 kn,-,2021-03-28,2021-03-02-04:14
COOL RACER,9869265,215553000,Malta,-,-,116354,92800,ATLANTIC OCEAN,ATLANTIC OCEAN,2021-04-15-00:00,9.3,33.58438 S/17.33036 E,293.5°,14.0 kn,-,2021-03-28,2021-03-22-12:49
PUTERI NILAM,9030826,533035000,Malaysia,274,43,86211,73519,>JP NGO,Nagoya,2021-04-02-22:00,11.2,34.3766 N/137.06272 E,175.8°,13.7 kn,-,2021-03-28,2021-03-08-08:21
AL BIDDA,9132741,431207000,Japan,298,46,111124,72462,JP KZU,Kisarazu,2021-04-03-00:45,10.9,1.26914 N/104.30112 E,75.2°,11.1 kn,-,2021-03-28,2021-03-25-06:09
ASEEM,9377547,249780000,Malta,285,43,97874,86655,"DAHEJ,INDIA",Dahej,2021-03-27-22:40,12.5,21.67467 N/72.5095 E,75.0°,0.0 kn,Moored,2021-03-28,2021-03-28-15:33
SK SERENITY,9761803,370025000,Panama,296,46,115610,93167,-,-,-,9.3,34.8402 N/128.97392 E,269.2°,14.2 kn,-,2021-03-28,2020-12-18-21:34
LNG MEGREZ,9834325,477345600,Hong Kong,295,45,114790,97000,TIANJIN^5E2C CHINA,TIANJIN^5E2C CHINA,2021-04-29-00:01,11.4,71.63364 N/23.91176 E,259.8°,16.8 kn,Under way,2021-03-28,2021-03-28-15:33
PUTERI ZAMRUD,9030838,533130000,Malaysia,274,43,86205,73519,KR INC,Incheon,2021-04-01-22:00,11.7,34.82848 N/128.90564 E,331.0°,12.5 kn,-,2021-03-28,2021-03-17-22:23
LNG EBISU,9329291,311004400,Bahamas,290,49,118910,81032,SG SIN,Singapore,2021-03-07-22:00,5.9,1.2975 N/103.67732 E,250.0°,0.0 kn,Moored,2021-03-28,2021-03-28-15:29
MARAN GAS PSARA,9844863,241692000,Greece,295,46,113822,96000,DAMPIER,Dampier,2021-03-28-06:00,9.8,20.587 S/116.76386 E,9.0°,0.0 kn,Moored,2021-03-28,2021-03-28-15:32
METHANE ALISON VICTORIA,9321768,310540000,Bermuda,283,43,95753,79058,F0R ORDERS,F0R ORDERS,2021-03-18-05:30,9.6,2.72725 N/101.11297 E,110.3°,14.2 kn,-,2021-03-28,2021-03-27-19:07
MARAN GAS HECTOR,9682605,241425000,Greece,290,46,113502,92640,NLRTM,Rotterdam,2021-04-05-04:00,11.5,10.98034 N/61.56711 W,34.4°,14.7 kn,-,2021-03-28,2021-03-24-03:30
CESI TIANJIN,9694749,477010900,Hong Kong,290,46,113397,95628,"YUEDOG,CN","YUEDOG,CN",2021-04-04-16:01,11.4,23.02314 S/152.81511 E,15.1°,17.8 kn,-,2021-03-28,2021-03-25-16:46
HELLAS DIANA,9872987,215685000,Malta,-,-,112000,83000,-,-,-,10.0,33.50473 N/125.99778 E,347.0°,13.2 kn,-,2021-03-28,2021-01-29-16:41
DAPENG MOON,9308481,477058900,Hong Kong,292,43,97871,82645,SG PGBG,Singapore,2021-04-01-04:00,9.6,21.98426 N/114.57966 E,165.5°,9.9 kn,-,2021-03-28,2021-03-26-08:19
TANGGUH FOJA,9349007,370168000,Panama,285,43,97897,82338,ID BIT,Bitung,2021-03-15-10:00,9.0,31.7667 N/122.66704 E,94.2°,16.4 kn,-,2021-03-28,2021-03-05-06:59
DAEWOO 2507,9892717,232000000,Greece,-,-,111000,96000,-,-,-,,12.65333 N/100.87905 E,31.2°,0.0 kn,-,2021-03-28,2021-01-07-06:58
BW LESMES,9873840,563121700,Singapore,-,-,114000,92800,DARWIN,Darwin,2021-04-05-18:30,9.0,34.80488 N/129.19446 E,47.7°,3.6 kn,-,2021-03-28,2021-03-15-17:10
LNGSHIPS ATHENA,9872949,215762000,Malta,-,-,115139,93534,HHI-3112 GAS TRIAL,HHI-3112 GAS TRIAL,2021-03-08-10:00,9.0,35.52874 N/129.44394 E,0.0°,0.0 kn,At anchor,2021-03-28,2021-03-28-15:12
AMAN SENDAI,9134323,533209000,Malaysia,130,26,16336,10957,MYBTU,"Bintulu,Sarawak",2021-03-24-10:00,6.0,34.24665 N/140.00084 E,195.5°,14.6 kn,-,2021-03-28,2021-03-16-21:09
FLEX VOLUNTEER,9862463,538009058,Marshall Islands,297,46,116430,81950, FOR ORDERS,ORORDERS,2021-03-27-10:00,9.5,36.8352 N/6.87273 W,261.8°,1.1 kn,At anchor,2021-03-28,2021-03-28-15:18
BW HELIOS,9873852,202000000,Singapore,-,-,114000,95000,-,-,-,,35.49346 N/129.40794 E,0.0°,0.0 kn,-,2021-03-28,2021-01-21-04:12
RAVENNA KNUTSEN,9874040,224625000,Spain,-,-,27100,18433,ORDERS,ORDERS,2021-03-24-07:00,6.7,15.19114 N/95.96419 E,343.0°,0.0 kn,At anchor,2021-03-28,2021-03-28-15:32
LNG ADVENTURE,9870159,228391700,France,-,-,115000,87900,-,-,-,6.0,34.66938 N/129.00998 E,30.9°,1.3 kn,-,2021-03-28,2021-03-01-21:06
PUTERI DELIMA SATU,9211872,533735000,Malaysia,276,43,94430,75929,MY BTU,"Bintulu,Sarawak",2021-03-19-04:00,9.7,11.2397 N/101.64112 E,171.6°,15.8 kn,-,2021-03-28,2021-02-28-07:06
PAN ASIA,9750220,477096200,Hong Kong,290,47,114996,88613,FOR  ORDERS,FOR  ORDERS,2021-04-01-06:00,9.9,9.82469 N/79.99024 W,3.3°,13.6 kn,-,2021-03-28,2021-03-25-22:55
GRAND ELENA,9332054,209407000,Cyprus,288,49,122239,74127,RU PGN,Prigorodnoye,2021-03-07-22:00,9.7,35.35327 N/129.80314 E,43.3°,14.5 kn,-,2021-03-28,2021-02-18-00:43
ENSHU MARU,9749609,357121000,Panama,293,49,127088,83708,POM PNG,POM PNG,2021-03-25-20:00,10.0,33.88222 N/134.94233 E,184.8°,15.5 kn,-,2021-03-28,2021-03-13-06:02
LNG PIONEER,9256602,311906000,Bahamas,277,43,93786,77712,SG PGBG,Singapore,2021-03-27-01:00,9.0,1.17575 N/103.70927 E,68.0°,0.1 kn,At anchor,2021-03-28,2021-03-28-15:32
LNG MALEO,8701791,431015000,Japan,272,47,106717,66892,ID LUW/WM,ID LUW/WM,2021-03-31-00:00,9.2,21.81867 N/120.13194 E,151.1°,16.1 kn,-,2021-03-28,2021-03-04-10:27
AL DEEBEL,9307176,308031000,Bahamas,283,43,95824,78594,TAICHUNG,Taichung,2021-04-04-22:00,11.5,15.48177 N/68.91045 E,133.5°,14.7 kn,-,2021-03-28,2021-03-24-01:42
PUTERI MUTIARA SATU,9261205,533920000,Malaysia,276,43,94446,76229,-,-,-,9.1,37.32738 N/126.52934 E,85.4°,7.5 kn,-,2021-03-28,2021-02-21-03:14
GASLOG WALES,9853137,310786000,Bermuda,297,47,120859,98000,FOR ORDERS,FOR ORDERS,2021-04-01-04:00,11.7,37.69885 N/7.93269 E,77.0°,13.6 kn,Under way,2021-03-28,2021-03-28-15:30
LNGSHIP MANHATTAN,9872901,215755000,Malta,-,-,114000,93200,HHI-3039 SEA TRIAL,HHI-3039 SEA TRIAL,2021-04-09-09:00,9.3,35.6952 N/129.76504 E,12.3°,18.4 kn,-,2021-03-28,2021-03-28-02:35
GOLAR ARCTIC,9253105,538002656,Marshall Islands,280,43,94934,74894,-,-,-,9.4,1.30975 N/103.30928 E,308.4°,13.4 kn,-,2021-03-28,2021-03-23-08:08
SERI ALAM,9293832,533925000,Malaysia,283,43,95729,83482,MYBTU,"Bintulu,Sarawak",2021-03-31-00:00,9.5,22.06489 N/122.11719 E,205.7°,11.5 kn,-,2021-03-28,2021-02-25-04:22
ENERGY INNOVATOR,9758832,431048000,Japan,300,49,121981,88668,US COVE POINT,US COVE POINT,2021-03-28-12:00,9.6,36.91036 N/75.90401 W,318.5°,9.0 kn,Under way,2021-03-28,2021-03-28-15:33
DOHA,9085637,431213000,Japan,298,46,111184,72337,QA RLF,RasLaffan,2021-04-09-09:00,9.1,33.85744 N/134.91443 E,180.5°,15.1 kn,-,2021-03-28,2021-03-22-11:47
NIZWA LNG,9294264,371381000,Panama,290,49,118608,77252,PSQ OMAN,PSQ OMAN,2021-03-20-08:00,9.9,20.77256 N/68.36341 E,288.1°,15.1 kn,-,2021-03-28,2021-03-18-09:03
7413232,Not in Service since 2020,538001390,LNG Tanker,72650,285,,95084,-,-,-,6.6,21.7907 N/72.14358 E,100.1°,0.0 kn,-,2021-03-28,2020-06-08-13:28
MARAN GAS ALEXANDRIA,9650054,241353000,Greece,289,46,105773,90494,ATLANTIC OCEAN,ATLANTIC OCEAN,2021-04-12-06:00,10.0,48.77832 N/7.31177 W,242.0°,15.8 kn,-,2021-03-28,2021-03-23-21:10
LNG ROSENROT,9877133,538008979,Marshall Islands,298,48,119891,99000,FREEPORT USA.,FREEPORT USA.,2021-04-01-06:00,9.7,48.8984 N/7.92141 W,228.0°,15.1 kn,-,2021-03-28,2021-03-20-09:10
LNG AQUARIUS,7390181,525001084,Indonesia,285,44,95084,72622,ID TPP,TanjungPriok,2021-03-14-03:00,10.9,5.94259 S/106.77372 E,332.8°,0.0 kn,At anchor,2021-03-28,2021-03-28-15:32
BONITO LNG,9845788,215532000,Malta,299,46,116542,93200,-,-,2021-03-26-13:00,11.5,8.44398 N/79.45487 W,179.9°,14.3 kn,-,2021-03-28,2021-03-27-01:04
ARISTIDIS I,9862906,215669000,Malta,299,46,116581,92789,BRRIO,RiodeJaneiro,2021-04-06-20:00,11.7,26.00359 N/91.43976 W,123.5°,18.3 kn,-,2021-03-28,2021-03-26-06:48
SOLARIS,9634098,310679000,Bermuda,285,43,98075,81853,-,-,-,11.2,31.65633 N/80.19675 W,120.9°,17.3 kn,-,2021-03-28,2021-03-09-15:13
FLEX VIGILANT,9862475,538009179,Marshall Islands,-,-,112000,81950,-,-,-,9.0,34.17289 N/125.12932 E,216.1°,1.3 kn,-,2021-03-28,2021-03-08-20:11
AL WAKRAH,9086746,431061000,Japan,298,46,111124,72453,>JP NAO,Naoetsu,2021-04-09-23:00,10.9,18.07747 N/65.85559 E,132.0°,16.1 kn,-,2021-03-28,2021-03-25-02:10
KUMUL,9613161,477588600,Hong Kong,290,47,114166,96311,CN TAO>PG POM,PortMoresby,2021-04-02-19:00,9.4,34.80337 N/122.15219 E,122.8°,18.8 kn,-,2021-03-28,2021-03-24-08:16
HL MUSCAT,9155078,441229000,Korea,280,43,93765,75463,KRPTK->OMROUNDS,KRPTK->OMROUNDS,2021-03-04-12:00,9.7,3.83163 N/100.11202 E,320.0°,20.1 kn,-,2021-03-28,2021-03-27-23:36
LNG JUNO,9774628,311000583,Bahamas,298,49,149367,97917,JP_SBK,Sakaisenboku,2021-04-12-22:00,11.9,6.967 N/81.25412 W,269.7°,16.4 kn,-,2021-03-28,2021-03-24-09:44
METHANE NILE EAGLE,9321770,310551000,Bermuda,283,43,95753,79006,ES HUV,Huelva,2021-03-24-11:00,9.4,36.91131 N/6.92566 W,223.0°,0.9 kn,At anchor,2021-03-28,2021-03-28-15:24
BROOG,9085651,431870000,Japan,298,46,111123,72339,QA RLF,RasLaffan,2021-04-15-15:00,11.1,35.73357 N/141.22676 E,12.3°,13.5 kn,-,2021-03-28,2021-03-27-11:37
BRITISH SPONSOR,9766580,232006295,Isle of Man,295,46,115366,94360,DO AES,DO AES,2021-04-06-10:00,10.4,35.23177 N/7.80901 W,248.0°,15.5 kn,Under way,2021-03-28,2021-03-28-04:11
