Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Origine,ATD,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
IBRI LNG,9317315,355580000,Panama,290,49,118608,77282,"Adriatic LNG LNG Term., Italy",2021-05-05-11:42,"Lake Charles, United States (USA)",,2021-05-21-10:00,10.0,,275.0°,16.7 kn,-,2021-05-14,2021-05-12-23:18
ARCTIC VOYAGER,9275335,309998000,Bahamas,290,49,118571,75485,"Bilbao Anch., Spain",2021-04-23-04:15,"Ferrol, Spain",,2021-05-03-02:25,9.2,,0.0°,0.0 kn,-,2021-05-14,2021-05-10-10:06
ARCTIC DISCOVERER,9276389,309481000,Bahamas,290,49,118571,75485,"Experience FPSO, Brazil",2021-04-25-02:05,USGULF,,2021-05-31-11:00,10.2,,196.6°,9.9 kn,-,2021-05-14,2021-04-25-13:10
LALLA FATMA N'SOUMER,9275347,311775000,Bahamas,290,49,118363,80920,"Livorno Anch., Italy",2021-05-11-12:33,LIV0RNO OPL,,2021-05-14-07:00,11.6,,124.2°,0.3 kn,At anchor,2021-05-14,2021-05-14-07:21
ELISA LARUS,9852975,228385600,France,297,46,118286,82244,"Dunkerque, France",2021-04-26-17:50,"Hamilton, Bermuda",,2021-05-14-19:30,9.7,,241.1°,12.2 kn,-,2021-05-14,2021-05-03-06:09
FUJI LNG,9275359,229443000,Malta,290,49,118219,77351,"Sergipe Anch., Brazil",2021-04-23-11:38,Destination not available,,-,10.7,,121.1°,10.9 kn,-,2021-05-14,2021-04-12-03:45
SYMPHONIC BREEZE,9330745,309839000,Bahamas,290,49,117895,77163,"Darwin, Australia",2021-05-12-22:57,"Kisarazu, Japan",,2021-05-20-21:00,11.6,,317.5°,11.8 kn,-,2021-05-14,2021-05-13-00:10
DIAMOND GAS METROPOLIS,9862487,311000968,Bahamas,297,46,117564,81950,"Singapore Anch. 1, Singapore",2021-05-11-23:40,"Beihai, China",,2021-05-17-22:00,10.9,,54.0°,14.3 kn,-,2021-05-14,2021-05-12-06:24
YAMAL SPIRIT,9781920,311000666,Bahamas,294,48,117162,91610,"Port Said Anch., Egypt",2021-05-02-03:32,"Pyeongtaek, Korea",,2021-05-19-15:01,11.5,,49.0°,14.4 kn,-,2021-05-14,2021-05-13-22:40
SK AUDACE,9693161,373808000,Panama,292,48,117031,94665,"Sabine, United States (USA)",2021-05-01-08:17,"Rio de Janeiro, Brazil",,2021-05-13-17:00,10.7,,108.4°,16.5 kn,-,2021-05-14,2021-05-06-10:22
SK RESOLUTE,9693173,354184000,Panama,292,48,117031,94665,"Yung An, Taiwan",2021-04-21-05:42,"Balboa, Panama",,2021-05-17-05:00,9.4,,124.3°,16.0 kn,-,2021-05-14,2021-05-08-06:51
SCF LA PEROUSE,9849887,636019530,Liberia,299,46,116779,81855,"Rotterdam Maasvlakte, Netherlands",2021-05-06-02:07,USCMY,,2021-05-18-11:00,9.6,,265.8°,17.7 kn,-,2021-05-14,2021-05-07-08:13
SCF BARENTS,9864746,636019878,Liberia,299,46,116779,81855,"Bilbao, Spain",2021-05-09-06:21,Destination not available,,-,9.5,,253.6°,18.6 kn,-,2021-05-14,2021-05-13-10:24
SCF TIMMERMAN,9870525,636020078,Liberia,299,46,116779,81855,"Panama Canal Anch. Pacific, Panama",2021-05-01-22:11,FOR ORDER,,2021-05-25-18:00,11.2,,181.4°,16.1 kn,-,2021-05-14,2021-05-01-23:42
UMM AL ASHTAN,9074652,636010647,Liberia,290,48,116703,73100,"Dubai Anch., United Arab Emirates (UAE)",2021-05-14-03:55,AE FUJ>AE DXB B,,2021-05-14-04:04,9.8,,171.4°,0.0 kn,At anchor,2021-05-14,2021-05-14-07:21
AL HAMRA,9074640,636010544,Liberia,289,48,116703,72990,"Dubai Anch., United Arab Emirates (UAE)",2021-05-09-06:52,"Dahej, India",,2021-05-13-22:56,11.4,,152.6°,0.0 kn,Moored,2021-05-14,2021-05-14-07:23
MUBARAZ,9074626,636010373,Liberia,290,48,116703,72950,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-05-12-03:45,AE FUJ>AE DUB,,2021-05-17-04:04,9.6,,231.7°,0.1 kn,At anchor,2021-05-14,2021-05-14-07:21
MRAWEH,9074638,636010457,Liberia,290,48,116703,73040,"Shanghai, China",2021-04-30-03:42,Destination not available,,-,8.1,,195.1°,0.0 kn,Moored,2021-05-14,2021-05-14-07:14
LNG ABALAMABIE,9690171,310731000,Bermuda,292,48,116568,86925,"Aliaga, Turkey",2021-04-27-10:47,"Bonny, Nigeria",,2021-05-20-15:30,9.0,,171.3°,17.8 kn,Under way,2021-05-14,2021-05-14-07:22
LNG FINIMA II,9690145,310722000,Bermuda,292,48,116568,86867,"Singapore Anch. 3, Singapore",2021-05-11-10:45,"Yung An, Taiwan",,2021-05-15-22:00,11.5,,62.0°,13.8 kn,-,2021-05-14,2021-05-11-14:51
LNG ABUJA II,9690169,310730000,Bermuda,292,48,116568,87147,"Escombreras, Spain",2021-04-28-12:47,AFRICA,,2021-04-24-08:00,9.3,,173.6°,12.6 kn,Under way,2021-05-14,2021-05-14-07:22
LNG PORT-HARCOURT II,9690157,310719000,Bermuda,292,48,116568,87139,"Rotterdam Maasvlakte, Netherlands",2021-05-13-10:52,"Bonny, Nigeria",,2021-05-31-00:01,9.6,,241.1°,13.7 kn,Under way,2021-05-14,2021-05-14-07:23
LA SEINE,9845764,215503000,Malta,299,46,116542,93200,"Freeport, United States (USA)",2021-05-10-19:44,"Gibraltar, Gibraltar",,2021-05-22-04:00,10.5,,103.5°,19.6 kn,-,2021-05-14,2021-05-13-05:45
FLEX AURORA,9857365,538008764,Marshall Islands,297,46,116430,83000,"Sabine, United States (USA)",2021-05-05-15:11,"Rotterdam, Netherlands",,2021-05-17-22:00,11.2,,6.0°,21.0 kn,-,2021-05-14,2021-05-07-22:55
COOL DISCOVERER,9861031,215567000,Malta,299,46,116354,92800,"Ingleside, United States (USA)",2021-05-03-06:08,FOR ORDERS,,2021-05-02-16:00,9.3,,68.5°,15.0 kn,Under way,2021-05-14,2021-05-14-02:43
LA MANCHA KNUTSEN,9721724,224444000,Spain,284,46,116246,92802,"Wheatstone LNG Term., Australia",2021-05-04-16:03,CHN,,2021-05-17-00:01,11.8,,286.4°,2.3 kn,Drifting,2021-05-14,2021-05-14-06:14
RIOJA KNUTSEN,9721736,224451000,Spain,290,46,116246,92782,"Rotterdam Maasvlakte, Netherlands",2021-05-04-20:42,"Corpus Christi, United States (USA)",,2021-05-17-11:00,9.4,,255.0°,19.0 kn,-,2021-05-14,2021-05-08-16:46
LNG LAGOS II,9692014,310721000,Bermuda,300,46,115995,99025,"Mab Tapud Anch., Thailand",2021-04-29-14:39,"Dubai / Port Rashid, United Arab Emirates (UAE)",,2021-05-15-03:00,9.0,,357.1°,15.6 kn,Under way,2021-05-14,2021-05-14-07:07
LNG BONNY II,9692002,310720000,Bermuda,300,46,115995,98954,"Escombreras, Spain",2021-05-13-19:48,"Bonny, Nigeria",,2021-05-12-02:01,9.7,,266.4°,14.7 kn,Under way,2021-05-14,2021-05-14-07:23
LNG CROSS RIVER,9262223,310478000,Bermuda,288,48,115993,79591,"Montoir, France",2021-05-10-23:39,WEST AFFRICA,,2021-06-06-17:00,10.0,,195.0°,13.0 kn,-,2021-05-14,2021-05-13-14:03
LNG RIVER NIGER,9262235,310479000,Bermuda,288,48,115993,79541,"Sines, Portugal",2021-04-13-09:50,"Bonny, Nigeria",,2021-05-19-06:00,10.3,,138.8°,13.0 kn,-,2021-05-14,2021-05-11-12:00
LNG ADAMAWA,9262211,310469000,Bermuda,289,48,115993,79566,"Mundra Anch., India",2021-05-09-11:29,"Bonny, Nigeria",,2021-06-16-05:00,10.3,,208.2°,12.5 kn,-,2021-05-14,2021-05-10-00:16
LNG AKWA IBOM,9262209,310453000,Bermuda,289,48,115993,79633,"Santa Cruz de Tenerife Anch., Spain",2021-04-23-13:18,"Bonny, Nigeria",,2021-05-13-14:42,10.5,,147.1°,13.2 kn,-,2021-05-14,2021-04-27-20:27
SM EAGLE,9761827,370895000,Panama,295,46,115716,97975,"Pena Blanca Anch., Panama",2021-05-09-15:44,"Tongyeong, Korea",,2021-06-06-02:00,11.3,,178.0°,18.3 kn,-,2021-05-14,2021-05-10-00:44
GASLOG GEORGETOWN,9864916,310800000,Bermuda,293,46,115636,89000,"Ingleside, United States (USA)",2021-04-15-02:31,INDIAN OCEAN,,2021-04-28-12:30,11.4,,83.9°,14.5 kn,-,2021-05-14,2021-05-04-18:03
HYUNDAI PEACEPIA,9761853,374816000,Panama,296,46,115541,98344,"Panama Canal Anch. Atlantic, Panama",2021-05-11-19:51,"Sabine, United States (USA)",,2021-05-19-11:00,9.8,,131.1°,1.0 kn,At anchor,2021-05-14,2021-05-14-07:23
BRITISH CONTRIBUTOR,9766554,232006298,Isle of Man,295,46,115366,94558,"Barcelona, Spain",2021-05-13-04:54,"Gibraltar, Gibraltar",,2021-05-16-06:00,9.7,,163.5°,0.0 kn,Moored,2021-05-14,2021-05-14-07:23
BRITISH MENTOR,9766578,232006296,Isle of Man,295,46,115366,94528,"Panama Canal Anch. Atlantic, Panama",2021-05-11-22:33,"Cristobal, Panama",,2021-05-11-22:00,11.6,,286.0°,0.1 kn,At anchor,2021-05-14,2021-05-14-07:22
BRITISH LISTENER,9766566,232006297,Isle of Man,295,46,115366,94494,"Ingleside, United States (USA)",2021-05-12-17:50,"Fort de France, Martinique",,2021-05-18-14:00,10.5,,144.0°,15.3 kn,-,2021-05-14,2021-05-14-07:11
BRITISH PARTNER,9766530,232006301,Isle of Man,295,46,115366,94442,"Freeport, United States (USA)",2021-04-04-19:15,"Freeport, United States (USA)",,2021-05-14-11:00,9.7,,317.0°,16.7 kn,-,2021-05-14,2021-05-14-07:10
PEARL LNG,9862346,215573000,Malta,293,46,115345,88000,"Panama Canal Anch. Pacific, Panama",2021-05-04-09:07,FOR ORDERS,,2021-05-10-01:00,9.5,,333.6°,0.2 kn,At anchor,2021-05-14,2021-05-14-07:20
FLEX RANGER,9709025,538007621,Marshall Islands,293,46,115174,88684,"Pena Blanca Anch., Panama",2021-05-03-15:25,PACIFIC FOR ORDERS,,2021-05-28-06:00,11.2,,180.6°,17.7 kn,-,2021-05-14,2021-05-04-01:18
FLEX RAINBOW,9709037,538007620,Marshall Islands,293,46,115174,88684,"Gladstone, Australia",2021-05-11-06:37,FOR ORDERS,,2021-05-27-22:00,11.5,,15.6°,18.3 kn,-,2021-05-14,2021-05-11-15:43
GASLOG GLADSTONE,9744025,310779000,Bermuda,293,46,115024,87955,"Pyeongtaek, Korea",2021-05-13-06:58,FOR ORDERS,,2021-05-23-20:00,9.6,,245.1°,15.6 kn,-,2021-05-14,2021-05-13-09:11
PAN EUROPE,9750244,477157300,Hong Kong,290,47,114996,88613,"Panama Canal Anch. Pacific, Panama",2021-05-13-08:49,SABINE PASS  US,,2021-05-18-08:00,9.6,,37.4°,19.4 kn,Under way,2021-05-14,2021-05-13-21:50
PAN AMERICAS,9750232,477142700,Hong Kong,290,47,114996,88425,"Sabine, United States (USA)",2021-03-17-08:23,FOR ORDERS,,2021-05-16-18:00,9.8,,270.6°,19.0 kn,-,2021-05-14,2021-05-04-07:31
PAN AFRICA,9750256,477168300,Hong Kong,290,47,114996,88438,"Mab Tapud Anch., Thailand",2021-05-14-01:09,FOR ORDERS,,2021-05-14-10:00,11.2,,250.0°,0.0 kn,At anchor,2021-05-14,2021-05-14-07:09
LNG PHECDA,9834313,477345700,Hong Kong,295,45,114790,97000,"Caofeidian, China",2021-04-27-07:54,"As Suways / Suez Port, Egypt",,2021-05-14-10:00,9.5,,354.9°,9.9 kn,Under way,2021-05-14,2021-05-14-07:22
LNG DUBHE,9834296,477327900,Hong Kong,295,45,114790,91588,"Port Said Anch., Egypt",2021-05-12-07:43,"Incheon, Korea",,2021-06-02-15:01,12.2,,151.8°,15.3 kn,Under way,2021-05-14,2021-05-14-07:22
LNG MERAK,9834301,477345800,Hong Kong,295,45,114790,91451,"Zeebrugge, Belgium",2021-05-09-20:43,"Chittagong, Bangladesh",,2021-06-05-08:00,11.4,,196.0°,19.7 kn,Under way,2021-05-14,2021-05-14-07:17
PATRIS,9766889,636018010,Liberia,295,46,114758,95743,"Ingleside, United States (USA)",2021-05-05-15:01,PTSIN,,2021-05-22-05:00,11.1,,60.9°,18.8 kn,-,2021-05-14,2021-05-08-05:14
KINISIS,9785158,636018011,Liberia,295,46,114758,95673,"Freeport, United States (USA)",2021-04-28-21:42,"Omisalj, Croatia",,2021-05-13-18:00,11.1,,12.0°,0.0 kn,Moored,2021-05-14,2021-05-14-07:13
BW MAGNOLIA,9850666,563092200,Singapore,295,46,114622,95547,"Sakai, Japan",2021-05-13-22:35,JP SBK XX,,2021-05-14-04:30,11.2,,64.5°,0.0 kn,Under way,2021-05-14,2021-05-13-23:35
GASLOG HONG KONG,9748904,310773000,Bermuda,290,46,114470,92266,"Gatun Anch., Panama",2021-04-27-14:55,"Kaohsiung, Taiwan",,2021-05-19-22:00,11.8,,286.2°,18.0 kn,-,2021-05-14,2021-05-05-09:56
FLEX RESOLUTE,9851646,538008815,Marshall Islands,295,46,114380,95500,"Sabine, United States (USA)",2021-04-10-00:20,FAR EAST,,2021-05-18-09:00,11.1,,39.7°,15.3 kn,Under way,2021-05-14,2021-05-13-22:04
FLEX FREEDOM,9862308,538008814,Marshall Islands,295,46,114380,95500,"Tianjin Xingang, China",2021-05-09-00:40,Destination not available,,-,9.6,,209.4°,15.4 kn,-,2021-05-14,2021-05-11-03:52
BW LILAC,9758076,248587000,Malta,295,46,114364,95978,"Lake Charles, United States (USA)",2021-03-20-19:03,USCXM,,2021-05-19-06:00,9.0,,292.5°,19.4 kn,-,2021-05-14,2021-05-02-18:33
BW TULIP,9758064,563041600,Singapore,295,46,114364,95785,"Pyeongtaek, Korea",2021-05-11-05:23,"Balboa, Panama",,2021-05-31-16:00,9.5,,220.6°,12.2 kn,-,2021-05-14,2021-05-11-06:59
BW PAVILION ARANDA,9792606,563082400,Singapore,295,46,114355,95876,"Gibraltar West Anch., Gibraltar",2021-04-22-09:15,OGISHIMA JP,,2021-06-18-05:00,11.4,,118.1°,14.8 kn,-,2021-05-14,2021-05-08-21:30
LNG SOKOTO,9216303,310378000,Bermuda,289,48,114354,79822,"Las Palmas (Gr.Canaria) Anch., Spain",2021-04-26-13:11,WEST AFRICA,,2021-05-18-05:00,10.1,,128.2°,11.2 kn,-,2021-05-14,2021-05-04-03:13
LNG RIVERS,9216298,310370000,Bermuda,289,48,114354,79885,"Hazira, India",2021-04-13-05:31,"Bonny, Nigeria",,2021-05-24-07:00,10.4,,337.0°,15.4 kn,-,2021-05-14,2021-05-02-12:37
LNG BAYELSA,9241267,310381000,Bermuda,289,48,114354,79822,"Las Palmas (Gr.Canaria) Anch., Spain",2021-05-09-19:00,Destination not available,,-,10.4,,148.1°,12.5 kn,-,2021-05-14,2021-05-13-13:54
GIGIRA LAITEBO,9360922,309415000,Bahamas,298,46,114277,87194,"Yung An, Taiwan",2021-05-09-23:34,PNG,,2021-05-18-05:00,9.7,,133.0°,18.8 kn,-,2021-05-14,2021-05-10-09:24
SPIRIT OF HELA,9361639,311013700,Bahamas,298,46,114277,87130,"Dongjiakou, China",2021-05-02-02:12,SHIMIZU,,2021-05-20-21:00,11.8,,129.0°,19.7 kn,-,2021-05-14,2021-05-03-04:31
ENERGY ENDEAVOUR,9854624,538008879,Marshall Islands,295,46,114195,93500,"Panama Canal Anch. Pacific, Panama",2021-05-12-07:45,FOR ORDERS,,2021-05-22-07:00,9.7,,6.7°,14.0 kn,-,2021-05-14,2021-05-12-21:51
ENERGY PACIFIC,9854612,538008878,Marshall Islands,295,46,114195,95000,"Cape Town Anch., South Africa",2021-05-13-07:52,FOR ORDERS,,2021-05-28-10:00,11.1,,113.7°,16.5 kn,-,2021-05-14,2021-05-13-12:32
PAPUA,9613135,477518900,Hong Kong,290,47,114166,96319,"Lese, Papua New Guinea",2021-05-08-16:29,"Yeosu, Korea",,2021-05-16-14:30,11.4,,205.0°,16.3 kn,-,2021-05-14,2021-05-02-04:49
MARVEL KITE,9760782,563069500,Singapore,293,46,114084,89266,"Boryeong, Korea",2021-04-16-20:41,...,,2021-05-15-18:00,10.0,,127.3°,12.1 kn,-,2021-05-14,2021-05-06-14:36
MARVEL HAWK,9760770,563063200,Singapore,293,46,114084,89432,"Tianjin Xingang, China",2021-05-14-00:37,Destination not available,,-,10.8,,146.8°,0.0 kn,Moored,2021-05-14,2021-05-14-01:45
MARVEL FALCON,9760768,563048500,Singapore,293,46,114084,89431,"Lake Charles, United States (USA)",2021-05-06-21:43,"Mina' al Ahmadi, Kuwait",,2021-06-07-00:00,11.5,,134.0°,18.5 kn,-,2021-05-14,2021-05-08-00:25
MINERVA KALYMNOS,9869942,215890000,Malta,293,46,115636,89000,"Barrow Island, Australia",2021-05-05-03:20,PACIFIC OCEAN,,2021-05-14-22:00,11.5,,179.3°,17.7 kn,-,2021-05-14,2021-05-03-20:13
HYUNDAI TECHNOPIA,9155145,441231000,Korea,289,48,113998,77584,"Ras Laffan, Qatar",2021-04-30-09:13,"Pyeongtaek, Korea",,2021-05-15-20:30,11.4,,51.4°,16.9 kn,-,2021-05-14,2021-05-12-18:14
HYUNDAI COSMOPIA,9155157,441260000,Korea,289,48,113998,77591,"Ras Laffan, Qatar",2021-05-01-19:19,"Incheon, Korea",,2021-05-17-00:30,11.8,,44.9°,16.4 kn,-,2021-05-14,2021-05-13-11:50
PSKOV,9630028,636016229,Liberia,300,46,113876,93152,"Ras Laffan Anch., Qatar",2021-05-14-03:10,"Ras Laffan, Qatar",,2021-05-14-03:46,9.4,,266.4°,1.6 kn,Under way,2021-05-14,2021-05-14-04:19
SCF MITRE,9654880,636016378,Liberia,300,46,113876,93585,"Bonny, Nigeria",2021-05-08-05:48,FOR ORDERS,,2021-05-28-18:00,11.7,,117.0°,17.9 kn,Under way,2021-05-14,2021-05-14-05:44
SCF MELAMPUS,9654878,636016376,Liberia,300,46,113876,93508,"Ningbo, China",2021-05-05-05:06,DAMPIER / AUDAM,,2021-05-15-22:00,9.5,,150.1°,18.5 kn,-,2021-05-14,2021-05-05-14:29
VELIKIY NOVGOROD,9630004,636016219,Liberia,300,46,113876,93486,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-04-18-21:57,ATLANTIC OCEAN,,2021-05-18-22:59,9.3,,267.2°,11.4 kn,-,2021-05-14,2021-05-10-10:43
GLOBAL ENERGY,9845013,538008899,Marshall Islands,295,46,113822,96000,"Gibraltar West Anch., Gibraltar",2021-05-13-17:20,Destination not available,,-,9.4,,271.1°,14.8 kn,-,2021-05-14,2021-05-13-18:58
GLOBAL STAR,9859741,538009028,Marshall Islands,295,46,113822,95000,"Gladstone, Australia",2021-05-02-16:50,"YUEDONG, CHINA",,2021-05-19-22:00,11.3,,121.2°,15.0 kn,Under way,2021-05-14,2021-05-14-07:22
MINERVA PSARA,9854363,215865000,Malta,295,46,113817,93500,"Sabine, United States (USA)",2021-05-07-02:24,FOR ORDERS,,2021-05-24-10:00,11.3,,20.4°,21.1 kn,-,2021-05-14,2021-05-09-10:15
MARAN GAS ANDROS,9810379,241670000,Greece,295,46,113793,96000,"Kisarazu, Japan",2021-05-04-02:22,FOR ORDERS,,2021-06-10-11:00,9.5,,317.7°,15.2 kn,-,2021-05-14,2021-05-11-12:32
MARAN GAS SPETSES,9767950,241579000,Greece,295,46,113763,94945,"Barrow Island, Australia",2021-04-09-22:06,FOR ORDERS,,2021-05-27-05:00,11.3,,302.5°,18.3 kn,-,2021-05-14,2021-05-05-22:35
MARAN GAS CHIOS,9753014,241636000,Greece,295,46,113763,94945,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-05-11-06:24,FOR ORDERS,,2021-06-14-10:00,10.3,,181.2°,15.4 kn,-,2021-05-14,2021-05-12-04:25
WOODSIDE CHANEY,9753026,241637000,Greece,295,46,113763,95000,"Singapore Anch. 3, Singapore",2021-05-05-23:08,FOR ORDERS,,2021-06-06-11:00,9.6,,300.9°,17.4 kn,-,2021-05-14,2021-05-06-10:03
MARIA ENERGY,9659725,636017445,Liberia,290,46,113664,93301,"Mugardos, Spain",2021-04-28-15:59,"GALVESTON,USA",,2021-05-15-13:00,9.4,,288.0°,13.5 kn,-,2021-05-14,2021-05-14-07:05
MARAN GAS ACHILLES,9682588,241365000,Greece,290,46,113502,92713,"Singapore Anch. 1, Singapore",2021-05-11-20:11,FOR ORDERS,,2021-05-21-00:00,9.3,,82.3°,12.3 kn,-,2021-05-14,2021-05-12-00:44
MARAN GAS LETO,9682576,241355000,Greece,290,46,113502,81739,"Lese, Papua New Guinea",2021-05-04-04:13,CH DJK,,2021-05-14-03:00,11.8,,136.0°,0.1 kn,Under way,2021-05-14,2021-05-14-05:46
MARAN GAS ULYSSES,9709491,241404000,Greece,290,46,113502,92621,"Bonny, Nigeria",2021-04-25-00:21,FOR ORDERS,,2021-05-23-06:00,11.3,,116.5°,14.8 kn,-,2021-05-14,2021-05-02-12:12
MARAN GAS PERICLES,9709489,241424000,Greece,290,46,113502,92776,"Gladstone Anch., Australia",2021-05-14-05:19,FOR ORDERS,,2021-05-27-02:00,10.6,,15.3°,0.0 kn,At anchor,2021-05-14,2021-05-14-07:23
MARAN GAS AGAMEMNON,9682590,241405000,Greece,290,46,113502,92762,"Singapore Anch. 1, Singapore",2021-05-08-23:37,FOR ORDERS,,2021-05-15-12:00,9.2,,79.6°,15.5 kn,-,2021-05-14,2021-05-10-05:31
FLEX COURAGEOUS,9825439,538008206,Marshall Islands,295,46,113428,95618,"Sakai, Japan",2021-05-08-07:13,FOR ORDERS,,2021-05-31-12:00,10.2,,61.9°,17.4 kn,-,2021-05-14,2021-05-09-08:09
CESI LIANYUNGANG,9672818,477151600,Hong Kong,290,46,113397,95713,"Gladstone, Australia",2021-04-25-06:01,"Gladstone Anch., Australia",,2021-04-25-07:15,9.3,,123.1°,15.2 kn,-,2021-05-14,2021-05-06-20:48
CESI GLADSTONE,9672820,477348600,Hong Kong,290,46,113397,95638,"Dongjiakou, China",2021-05-13-23:45,"GS,AUS",,2021-05-27-14:01,9.2,,89.2°,15.9 kn,Under way,2021-05-14,2021-05-14-07:15
CESI QINGDAO,9672832,477584200,Hong Kong,290,46,113397,95641,"Tieshan, China",2021-05-11-08:12,"Gladstone, Australia",,2021-05-24-14:01,9.4,,85.5°,15.8 kn,-,2021-05-14,2021-05-13-17:17
CESI WENZHOU,9694751,477121700,Hong Kong,290,46,113397,95530,"Gladstone, Australia",2021-05-07-17:23,YUEDONG,,2021-05-16-22:00,11.4,,63.3°,18.3 kn,-,2021-05-14,2021-05-07-21:19
CESI BEIHAI,9672844,477884800,Hong Kong,290,46,113397,95599,"Gladstone, Australia",2021-05-03-00:01,"Qingdao, China",,2021-05-15-22:00,11.3,,16.8°,18.0 kn,-,2021-05-14,2021-05-03-03:12
BAHRAIN SPIRIT,9771080,408919000,Bahrain,295,46,113274,95289,"Qalhat, Oman",2021-05-04-18:32,FAR EAST FOR ORDERS,,2021-05-21-06:00,11.5,,59.0°,14.9 kn,-,2021-05-14,2021-05-12-21:35
OAK SPIRIT,9681699,311000247,Bahamas,295,46,113263,95452,"As Suways (Suez) Anch., Egypt",2021-04-26-05:07,FOR ORDERS,,2021-05-14-05:01,9.3,,3.7°,0.9 kn,Under way,2021-05-14,2021-05-14-07:23
MEGARA,9770945,311000478,Bahamas,295,46,113263,95212,"Ningbo, China",2021-05-08-07:40,Destination not available,,-,9.4,,148.4°,18.5 kn,-,2021-05-14,2021-05-08-16:06
MAGDALA,9770921,311000476,Bahamas,295,46,113263,95449,"Sabine, United States (USA)",2021-05-03-08:22,FOR ORDERS,,2021-05-29-12:00,11.2,,132.0°,17.8 kn,-,2021-05-14,2021-05-04-12:33
TORBEN SPIRIT,9721401,311000520,Bahamas,295,46,113263,95253,"Sabine, United States (USA)",2021-05-13-16:12,"Revithoussa Desfa LNG Term., Greece",,2021-05-31-06:00,11.3,,132.4°,18.1 kn,Under way,2021-05-14,2021-05-14-04:47
MUREX,9705641,311000475,Bahamas,295,46,113263,95452,"Singapore, Singapore",2021-04-20-08:06,SGSEM,,2021-04-20-08:30,8.8,,-,0.0 kn,-,2021-05-14,2021-05-14-07:16
MACOMA,9705653,311000472,Bahamas,295,46,113263,95253,"Quintero, Chile",2021-05-12-19:58,ATLANTIC OCEAN,,2021-06-01-06:00,9.9,,208.8°,13.5 kn,-,2021-05-14,2021-05-12-22:54
MYRINA,9770933,311000477,Bahamas,295,46,113263,95378,"Incheon, Korea",2021-05-03-01:41,Destination not available,,-,10.5,,205.4°,17.0 kn,-,2021-05-14,2021-05-03-12:40
FLEX ENDEAVOUR,9762261,215386000,Malta,295,46,113049,95803,"Port Klang Anch., Malaysia",2021-04-02-20:56,Destination not available,,-,9.3,,307.0°,14.2 kn,-,2021-05-14,2021-05-14-04:00
MARAN GAS VERGINA,9732369,241467000,Greece,295,46,113037,95194,"Yung An, Taiwan",2021-05-03-23:38,FOR ORDERS,,2021-05-11-04:00,9.5,,208.3°,15.2 kn,-,2021-05-14,2021-05-04-17:26
MARAN GAS ROXANA,9701229,241415000,Greece,295,46,113037,95194,"Quintero, Chile",2021-05-03-20:46,FOR ORDERS,,2021-06-03-11:00,9.5,,206.0°,16.6 kn,-,2021-05-14,2021-05-03-22:53
MARAN GAS AMPHIPOLIS,9701217,241414000,Greece,295,46,113037,95194,"Ningbo Anch., China",2021-05-12-06:52,"Ningbo, China",,2021-05-12-10:13,11.3,,153.9°,0.1 kn,Moored,2021-05-14,2021-05-14-07:22
TESSALA,9761243,605076060,Algeria,291,46,112867,94575,"Arzew, Algeria",2021-05-09-16:53,"Marmara Ereglisi, Turkey",,2021-05-13-19:30,11.7,,274.1°,0.0 kn,Moored,2021-05-14,2021-05-14-07:18
OUGARTA,9761267,605076070,Algeria,291,46,112867,94575,"Thamesport, United Kingdom (UK)",2021-05-12-23:24,"Arzew, Algeria",,2021-05-17-07:00,9.5,,203.0°,17.6 kn,-,2021-05-14,2021-05-14-07:09
PRACHI,9723801,563178000,Singapore,295,46,112791,90328,"Caofeidian, China",2021-04-29-05:29,"Gladstone, Australia",,2021-05-19-07:00,9.6,,164.2°,11.9 kn,-,2021-05-14,2021-04-30-09:13
GASLOG GIBRALTAR,9707510,310757000,Bermuda,291,46,112764,87981,"Dunkerque, France",2021-04-30-11:42,"Sabine, United States (USA)",,2021-05-13-12:50,9.2,,83.1°,0.0 kn,Moored,2021-05-14,2021-05-14-07:19
GASLOG GENEVA,9707508,310755000,Bermuda,291,46,112764,87760,"Barrow Island, Australia",2021-05-07-00:58,"Kisarazu, Japan",,2021-05-17-22:00,11.5,,147.4°,15.8 kn,-,2021-05-14,2021-04-26-08:47
GASLOG GREECE,9687019,310732000,Bermuda,291,46,112764,87975,"Punta Europa, Equatorial Guinea",2021-04-02-13:02,"Kochi, India",,2021-05-09-03:30,11.1,,203.1°,14.5 kn,-,2021-05-14,2021-05-04-09:12
GASLOG GLASGOW,9687021,310744000,Bermuda,291,46,112764,87889,"Gatun Anch., Panama",2021-04-12-15:41,FOR ORDERS,,2021-05-05-15:00,11.6,,179.7°,17.8 kn,-,2021-05-14,2021-04-13-01:31
LNG JAMAL,9200316,432278000,Japan,290,46,112090,72692,"Sakai, Japan",2021-04-29-03:42,"Qalhat, Oman",,2021-05-15-03:00,9.1,,327.3°,16.0 kn,Under way,2021-05-14,2021-05-14-05:33
