,IMO,Dport,Dcountry,Dtime,Aport,Acountry,Atime,D_NA,A_NA,D_SA,A_SA,D_AS,A_AS,D_OC,A_OC,D_AF,A_AF,D_EU,A_EU,Eur_Spot_0,Eur_Spot_-3,Eur_Spot_-6,Eur_Spot_-9,Eur_Spot_-12,US_Spot_0,US_Spot_-3,US_Spot_-6,US_Spot_-9,US_Spot_-12,Asia_Fut_0,Asia_Fut_-3,Asia_Fut_-6,Asia_Fut_-9,Asia_Fut_-12,Eur_Fut_0,Eur_Fut_-3,Eur_Fut_-6,Eur_Fut_-9,Eur_Fut_-12
1645,9672832,Tianjin Xingang, China,2021-03-18,Gladstone, Australia,2021-04-01,0,0,0,0,1,0,0,1,0,0,0,0,18.061,18.42,17.97,16.729,16.569000000000006,2.45,2.58,2.65,2.62,2.72,9.06,9.06,9.06,9.06,9.06,17.749000000000006,17.910999999999994,18.454,16.925,16.368
1646,9672832,Gladstone, Australia,2021-04-01,Tianjin Xingang, China,2021-04-13,0,0,0,0,0,1,1,0,0,0,0,0,19.065,18.628,18.494,18.137,17.664,2.52,2.58,2.52,2.56,2.53,9.06,9.06,9.06,9.06,9.06,19.159,18.445,18.68,18.38,17.262
1647,9672832,Tianjin Xingang, China,2021-04-13,Tianjin Anch., China,2021-04-14,0,0,0,0,1,1,0,0,0,0,0,0,20.276,19.312,20.103,19.175,19.065,2.57,2.48,2.43,2.43,2.52,9.06,9.06,9.06,9.06,9.06,19.469,18.943,19.303,19.794,19.159
1648,9672844,Gladstone, Australia,2021-02-16,Dongjiakou, China,2021-03-02,0,0,0,0,0,1,1,0,0,0,0,0,16.783,17.664,19.791,18.787,17.674,11.32,6.12,3.76,3.4,2.99,9.06,9.06,9.06,9.06,9.06,16.688,17.599,18.581,20.157,20.157
1649,9672844,Dongjiakou, China,2021-03-02,Gladstone, Australia,2021-03-13,0,0,0,0,1,0,0,1,0,0,0,0,16.322,15.839,16.009,16.625,16.743,2.87,2.66,2.8,3.16,8.56,9.06,9.06,9.06,9.06,9.06,15.89,15.722,16.352999999999998,15.973,17.355999999999998
1650,9672844,Gladstone, Australia,2021-03-13,Dapeng, China,2021-03-25,0,0,0,0,0,1,1,0,0,0,0,0,18.353,17.102999999999998,16.569000000000006,15.915,15.885,2.65,2.62,2.67,2.79,2.7,9.06,9.06,9.06,9.06,9.06,18.454,17.561,16.155,15.981,16.05
1651,9672844,Dapeng, China,2021-03-25,Gladstone, Australia,2021-04-06,0,0,0,0,1,0,0,1,0,0,0,0,18.662,17.737000000000005,18.347,18.564,18.353,2.52,2.55,2.53,2.5,2.65,9.06,9.06,9.06,9.06,9.06,18.363,18.008,17.262,17.66,18.454
1652,9672844,Gladstone, Australia,2021-04-06,Dongjiakou, China,2021-04-18,0,0,0,0,0,1,1,0,0,0,0,0,19.245,19.175,18.607,18.585,18.662,2.44,2.52,2.52,2.58,2.52,9.06,9.06,9.06,9.06,9.06,19.794,19.159,18.967,18.445,18.363
1653,9675200,Muroran, Japan,2021-03-23,Kushiro, Japan,2021-03-27,0,0,0,0,1,1,0,0,0,0,0,0,18.137,17.664,17.803,18.353,17.709,2.56,2.53,2.6,2.58,2.7,9.06,9.06,9.06,9.06,9.06,18.38,17.262,17.999000000000006,17.910999999999994,18.138
1654,9675200,Kushiro, Japan,2021-03-27,Hachinohe, Japan,2021-04-02,0,0,0,0,1,1,0,0,0,0,0,0,18.585,18.257,17.664,18.061,18.42,2.52,2.56,2.55,2.45,2.58,9.06,9.06,9.06,9.06,9.06,18.68,18.568,18.008,17.749000000000006,17.910999999999994
1655,9675200,Hachinohe, Japan,2021-04-02,Ishikariwan Shinko, Japan,2021-04-07,0,0,0,0,1,1,0,0,0,0,0,0,19.175,18.332,18.585,18.257,17.664,2.52,2.55,2.52,2.56,2.55,9.06,9.06,9.06,9.06,9.06,19.159,18.84,18.68,18.568,18.008
1656,9675200,Ishikariwan Shinko, Japan,2021-04-07,Kushiro, Japan,2021-04-09,0,0,0,0,1,1,0,0,0,0,0,0,20.103,19.175,19.065,18.628,18.494,2.43,2.43,2.52,2.58,2.52,9.06,9.06,9.06,9.06,9.06,19.303,19.794,19.159,18.445,18.68
1657,9675200,Kushiro, Japan,2021-04-09,Hachinohe, Japan,2021-04-22,0,0,0,0,1,1,0,0,0,0,0,0,19.75,19.245,19.175,18.607,18.585,2.48,2.44,2.52,2.52,2.58,9.06,9.06,9.06,9.06,9.06,18.943,19.794,19.159,18.967,18.445
1658,9675200,Hachinohe, Japan,2021-04-22,Muroran, Japan,2021-04-23,0,0,0,0,1,1,0,0,0,0,0,0,21.305,21.042,20.618,20.276,19.312,2.77,2.75,2.63,2.57,2.48,9.06,9.06,9.06,9.06,9.06,21.338,20.938,20.551,19.469,18.943
1659,9680188,Shikama, Japan,2021-03-04,Barrow Island, Australia,2021-03-14,0,0,0,0,1,0,0,1,0,0,0,0,15.915,15.885,16.077,15.841,16.625,2.79,2.7,2.66,2.94,4.96,9.06,9.06,9.06,9.06,9.06,15.981,16.05,15.722,16.258,16.552
1660,9680188,Barrow Island, Australia,2021-03-14,Gwangyang, Korea,2021-03-26,0,0,0,0,0,1,1,0,0,0,0,0,18.353,17.709,16.601,16.235,16.322,2.58,2.7,2.67,2.72,2.87,9.06,9.06,9.06,9.06,9.06,17.910999999999994,18.138,16.155,16.368,15.89
1661,9680188,Gwangyang, Korea,2021-03-26,Withnell Bay, Australia,2021-04-11,0,0,0,0,1,0,0,1,0,0,0,0,18.494,18.137,17.664,17.803,18.353,2.52,2.56,2.53,2.6,2.58,9.06,9.06,9.06,9.06,9.06,18.68,18.38,17.262,17.999000000000006,17.910999999999994
1662,9680190,Wheatstone LNG Term., Australia,2021-03-18,Hachinohe, Japan,2021-04-01,0,0,0,0,0,1,1,0,0,0,0,0,18.061,18.42,17.97,16.729,16.569000000000006,2.45,2.58,2.65,2.62,2.72,9.06,9.06,9.06,9.06,9.06,17.749000000000006,17.910999999999994,18.454,16.925,16.368
1663,9680190,Hachinohe, Japan,2021-04-01,Barrow Island, Australia,2021-04-13,0,0,0,0,1,0,0,1,0,0,0,0,19.065,18.628,18.494,18.137,17.664,2.52,2.58,2.52,2.56,2.53,9.06,9.06,9.06,9.06,9.06,19.159,18.445,18.68,18.38,17.262
1664,9680190,Barrow Island, Australia,2021-04-13,Tieshan, China,2021-04-25,0,0,0,0,0,1,1,0,0,0,0,0,20.276,19.312,20.103,19.175,19.065,2.57,2.48,2.43,2.43,2.52,9.06,9.06,9.06,9.06,9.06,19.469,18.943,19.303,19.794,19.159
1665,9681687,Singapore, Singapore,2021-03-09,Singapore Anch. 5, Singapore,2021-03-10,0,0,0,0,1,1,0,0,0,0,0,0,16.729,16.569000000000006,16.255,15.839,16.067999999999998,2.62,2.72,2.86,2.7,2.72,9.06,9.06,9.06,9.06,9.06,16.925,16.368,15.558,16.05,15.904000000000002
1666,9681687,Singapore Anch. 5, Singapore,2021-03-10,Singapore Anch. 1, Singapore,2021-03-10,0,0,0,0,1,1,0,0,0,0,0,0,17.102999999999998,16.569000000000006,15.915,15.885,16.077,2.62,2.67,2.79,2.7,2.66,9.06,9.06,9.06,9.06,9.06,17.561,16.155,15.981,16.05,15.722
1667,9681687,Singapore Anch. 1, Singapore,2021-03-10,Punta Europa, Equatorial Guinea,2021-04-06,0,0,0,0,1,0,0,0,0,1,0,0,17.102999999999998,16.569000000000006,15.915,15.885,16.077,2.62,2.67,2.79,2.7,2.66,9.06,9.06,9.06,9.06,9.06,17.561,16.155,15.981,16.05,15.722
1668,9681687,Punta Europa, Equatorial Guinea,2021-04-06,Rotterdam Maasvlakte, Netherlands,2021-04-20,0,0,0,0,0,0,0,0,1,0,0,1,19.245,19.175,18.607,18.585,18.662,2.44,2.52,2.52,2.58,2.52,9.06,9.06,9.06,9.06,9.06,19.794,19.159,18.967,18.445,18.363
1669,9681699,Port Arthur Anch., United States (USA),2021-03-12,Sabine, United States (USA),2021-03-13,1,1,0,0,0,0,0,0,0,0,0,0,17.97,16.729,16.569000000000006,16.255,15.839,2.65,2.62,2.72,2.86,2.7,9.06,9.06,9.06,9.06,9.06,18.454,16.925,16.368,15.558,16.05
1670,9681699,Sabine, United States (USA),2021-03-13,Hazira, India,2021-04-16,1,0,0,0,0,1,0,0,0,0,0,0,18.353,17.102999999999998,16.569000000000006,15.915,15.885,2.65,2.62,2.67,2.79,2.7,9.06,9.06,9.06,9.06,9.06,18.454,17.561,16.155,15.981,16.05
1671,9681699,Hazira, India,2021-04-16,As Suways (Suez) Anch., Egypt,2021-04-25,0,0,0,0,1,0,0,0,0,1,0,0,20.618,20.276,19.312,20.103,19.175,2.63,2.57,2.48,2.43,2.43,9.06,9.06,9.06,9.06,9.06,20.551,19.469,18.943,19.303,19.794
1672,9682552,Anegasaki, Japan,2021-02-25,Seria, Brunei,2021-03-05,0,0,0,0,1,1,0,0,0,0,0,0,16.067999999999998,16.697,16.884,16.783,17.664,2.72,3.16,4.96,11.32,6.12,9.06,9.06,9.06,9.06,9.06,15.904000000000002,15.973,16.552,16.688,17.599
1673,9682552,Seria, Brunei,2021-03-05,Anegasaki, Japan,2021-03-15,0,0,0,0,1,1,0,0,0,0,0,0,16.235,16.322,15.839,16.009,16.625,2.72,2.87,2.66,2.8,3.16,9.06,9.06,9.06,9.06,9.06,16.368,15.89,15.722,16.352999999999998,15.973
1674,9682552,Anegasaki, Japan,2021-03-15,Seria, Brunei,2021-03-27,0,0,0,0,1,1,0,0,0,0,0,0,18.42,17.97,16.729,16.569000000000006,16.255,2.58,2.65,2.62,2.72,2.86,9.06,9.06,9.06,9.06,9.06,17.910999999999994,18.454,16.925,16.368,15.558
1675,9682552,Seria, Brunei,2021-03-27,Anegasaki, Japan,2021-04-07,0,0,0,0,1,1,0,0,0,0,0,0,18.585,18.257,17.664,18.061,18.42,2.52,2.56,2.55,2.45,2.58,9.06,9.06,9.06,9.06,9.06,18.68,18.568,18.008,17.749000000000006,17.910999999999994
1676,9682576,Yung An, Taiwan,2021-02-23,Lese, Papua New Guinea,2021-03-06,0,0,0,0,1,0,0,1,0,0,0,0,15.841,16.625,16.532,17.664,19.598,2.94,4.96,23.86,6.12,6.5,9.06,9.06,9.06,9.06,9.06,16.258,16.552,16.554000000000002,16.567999999999998,17.401
1677,9682576,Lese, Papua New Guinea,2021-03-06,Yung An, Taiwan,2021-03-16,0,0,0,0,0,1,1,0,0,0,0,0,16.569000000000006,16.255,15.839,16.067999999999998,16.697,2.72,2.86,2.7,2.72,3.16,9.06,9.06,9.06,9.06,9.06,16.368,15.558,16.05,15.904000000000002,15.973
1678,9682576,Yung An, Taiwan,2021-03-16,Singapore Anch. 1, Singapore,2021-03-23,0,0,0,0,1,1,0,0,0,0,0,0,18.564,18.353,17.102999999999998,16.569000000000006,15.915,2.5,2.65,2.62,2.67,2.79,9.06,9.06,9.06,9.06,9.06,17.66,18.454,17.561,16.155,15.981
1679,9682576,Singapore Anch. 1, Singapore,2021-03-23,Singapore, Singapore,2021-03-24,0,0,0,0,1,1,0,0,0,0,0,0,18.137,17.664,17.803,18.353,17.709,2.56,2.53,2.6,2.58,2.7,9.06,9.06,9.06,9.06,9.06,18.38,17.262,17.999000000000006,17.910999999999994,18.138
1680,9682576,Singapore, Singapore,2021-03-24,Singapore Anch. 1, Singapore,2021-04-17,0,0,0,0,1,1,0,0,0,0,0,0,18.257,17.664,18.061,18.42,17.97,2.56,2.55,2.45,2.58,2.65,9.06,9.06,9.06,9.06,9.06,18.568,18.008,17.749000000000006,17.910999999999994,18.454
1681,9682576,Singapore Anch. 1, Singapore,2021-04-17,Lese Anch., Papua New Guinea,2021-04-24,0,0,0,0,1,0,0,1,0,0,0,0,21.027,20.408,19.312,20.074,19.175,2.63,2.65,2.5,2.47,2.43,9.06,9.06,9.06,9.06,9.06,20.551,19.634,19.651,19.03,19.794
1682,9682588,Port Arthur Anch., United States (USA),2021-03-03,Sabine, United States (USA),2021-03-07,1,1,0,0,0,0,0,0,0,0,0,0,16.255,15.839,16.067999999999998,16.697,16.884,2.86,2.7,2.72,3.16,4.96,9.06,9.06,9.06,9.06,9.06,15.558,16.05,15.904000000000002,15.973,16.552
1683,9682588,Sabine, United States (USA),2021-03-07,Singapore Anch. 1, Singapore,2021-04-16,1,0,0,0,0,1,0,0,0,0,0,0,16.569000000000006,15.915,15.885,16.077,15.841,2.67,2.79,2.7,2.66,2.94,9.06,9.06,9.06,9.06,9.06,16.155,15.981,16.05,15.722,16.258
1684,9682588,Singapore Anch. 1, Singapore,2021-04-16,Singapore, Singapore,2021-04-17,0,0,0,0,1,1,0,0,0,0,0,0,20.618,20.276,19.312,20.103,19.175,2.63,2.57,2.48,2.43,2.43,9.06,9.06,9.06,9.06,9.06,20.551,19.469,18.943,19.303,19.794
1685,9682590,Busan Anch., Korea,2021-02-23,Dampier Anch., Australia,2021-03-04,0,0,0,0,1,0,0,1,0,0,0,0,15.841,16.625,16.532,17.664,19.598,2.94,4.96,23.86,6.12,6.5,9.06,9.06,9.06,9.06,9.06,16.258,16.552,16.554000000000002,16.567999999999998,17.401
1686,9682590,Dampier Anch., Australia,2021-03-04,Withnell Bay, Australia,2021-03-05,0,0,0,0,0,0,1,1,0,0,0,0,15.915,15.885,16.077,15.841,16.625,2.79,2.7,2.66,2.94,4.96,9.06,9.06,9.06,9.06,9.06,15.981,16.05,15.722,16.258,16.552
1687,9682590,Withnell Bay, Australia,2021-03-05,Nagoya, Japan,2021-03-15,0,0,0,0,0,1,1,0,0,0,0,0,16.235,16.322,15.839,16.009,16.625,2.72,2.87,2.66,2.8,3.16,9.06,9.06,9.06,9.06,9.06,16.368,15.89,15.722,16.352999999999998,15.973
1688,9682590,Nagoya, Japan,2021-03-15,Gladstone, Australia,2021-04-03,0,0,0,0,1,0,0,1,0,0,0,0,18.42,17.97,16.729,16.569000000000006,16.255,2.58,2.65,2.62,2.72,2.86,9.06,9.06,9.06,9.06,9.06,17.910999999999994,18.454,16.925,16.368,15.558
1689,9682590,Gladstone, Australia,2021-04-03,Ningbo, China,2021-04-14,0,0,0,0,0,1,1,0,0,0,0,0,19.175,18.607,18.585,18.662,17.737000000000005,2.52,2.52,2.58,2.52,2.55,9.06,9.06,9.06,9.06,9.06,19.159,18.967,18.445,18.363,18.008
1690,9682605,Dunkerque, France,2021-03-06,Chaguaramas Anch., Trinidad & Tobago,2021-03-20,0,1,0,0,0,0,0,0,0,0,1,0,16.569000000000006,16.255,15.839,16.067999999999998,16.697,2.72,2.86,2.7,2.72,3.16,9.06,9.06,9.06,9.06,9.06,16.368,15.558,16.05,15.904000000000002,15.973
1691,9682605,Chaguaramas Anch., Trinidad & Tobago,2021-03-20,La Brea (Brighton) Anch., Trinidad & Tobago,2021-03-22,1,1,0,0,0,0,0,0,0,0,0,0,17.664,17.803,18.353,17.709,16.601,2.53,2.6,2.58,2.7,2.67,9.06,9.06,9.06,9.06,9.06,17.262,17.999000000000006,17.910999999999994,18.138,16.155
1692,9682605,La Brea (Brighton) Anch., Trinidad & Tobago,2021-03-22,Point Fortin, Trinidad & Tobago,2021-03-22,1,1,0,0,0,0,0,0,0,0,0,0,17.737000000000005,18.347,18.564,18.353,17.102999999999998,2.55,2.53,2.5,2.65,2.62,9.06,9.06,9.06,9.06,9.06,18.008,17.262,17.66,18.454,17.561
1693,9682605,Point Fortin, Trinidad & Tobago,2021-03-22,Rotterdam Maasvlakte, Netherlands,2021-04-06,1,0,0,0,0,0,0,0,0,0,0,1,17.737000000000005,18.347,18.564,18.353,17.102999999999998,2.55,2.53,2.5,2.65,2.62,9.06,9.06,9.06,9.06,9.06,18.008,17.262,17.66,18.454,17.561
1694,9682605,Rotterdam Maasvlakte, Netherlands,2021-04-06,Sabine, United States (USA),2021-04-20,0,1,0,0,0,0,0,0,0,0,1,0,19.245,19.175,18.607,18.585,18.662,2.44,2.52,2.52,2.58,2.52,9.06,9.06,9.06,9.06,9.06,19.794,19.159,18.967,18.445,18.363
1695,9687019,Ningbo, China,2021-03-03,Singapore Anch. 1, Singapore,2021-03-10,0,0,0,0,1,1,0,0,0,0,0,0,16.255,15.839,16.067999999999998,16.697,16.884,2.86,2.7,2.72,3.16,4.96,9.06,9.06,9.06,9.06,9.06,15.558,16.05,15.904000000000002,15.973,16.552
1696,9687019,Singapore Anch. 1, Singapore,2021-03-10,Punta Europa, Equatorial Guinea,2021-04-01,0,0,0,0,1,0,0,0,0,1,0,0,17.102999999999998,16.569000000000006,15.915,15.885,16.077,2.62,2.67,2.79,2.7,2.66,9.06,9.06,9.06,9.06,9.06,17.561,16.155,15.981,16.05,15.722
1697,9687021,Naoetsu, Japan,2021-03-06,Panama Canal Anch. Pacific, Panama,2021-04-01,0,1,0,0,1,0,0,0,0,0,0,0,16.569000000000006,16.255,15.839,16.067999999999998,16.697,2.72,2.86,2.7,2.72,3.16,9.06,9.06,9.06,9.06,9.06,16.368,15.558,16.05,15.904000000000002,15.973
1698,9687021,Panama Canal Anch. Pacific, Panama,2021-04-01,Port Arthur Anch., United States (USA),2021-04-06,1,1,0,0,0,0,0,0,0,0,0,0,19.065,18.628,18.494,18.137,17.664,2.52,2.58,2.52,2.56,2.53,9.06,9.06,9.06,9.06,9.06,19.159,18.445,18.68,18.38,17.262
1699,9687021,Port Arthur Anch., United States (USA),2021-04-06,Sabine, United States (USA),2021-04-07,1,1,0,0,0,0,0,0,0,0,0,0,19.245,19.175,18.607,18.585,18.662,2.44,2.52,2.52,2.58,2.52,9.06,9.06,9.06,9.06,9.06,19.794,19.159,18.967,18.445,18.363
1700,9687021,Sabine, United States (USA),2021-04-07,Gatun Anch., Panama,2021-04-12,1,1,0,0,0,0,0,0,0,0,0,0,20.103,19.175,19.065,18.628,18.494,2.43,2.43,2.52,2.58,2.52,9.06,9.06,9.06,9.06,9.06,19.303,19.794,19.159,18.445,18.68
1701,9690145,Gaolan, China,2021-03-15,Bonny, Nigeria,2021-04-19,0,0,0,0,1,0,0,0,0,1,0,0,18.42,17.97,16.729,16.569000000000006,16.255,2.58,2.65,2.62,2.72,2.86,9.06,9.06,9.06,9.06,9.06,17.910999999999994,18.454,16.925,16.368,15.558
1702,9690157,Dubai / Port Rashid, United Arab Emirates (UAE),2021-03-23,Dubai Anch., United Arab Emirates (UAE),2021-02-21,0,0,0,0,1,1,0,0,0,0,0,0,18.137,17.664,17.803,18.353,17.709,2.56,2.53,2.6,2.58,2.7,9.06,9.06,9.06,9.06,9.06,18.38,17.262,17.999000000000006,17.910999999999994,18.138
1703,9690157,Dubai Anch., United Arab Emirates (UAE),2021-02-21,Dubai / Port Rashid, United Arab Emirates (UAE),2021-02-22,0,0,0,0,1,1,0,0,0,0,0,0,16.625,16.743,17.671,18.016,20.853,3.16,8.56,11.32,6.12,3.35,9.06,9.06,9.06,9.06,9.06,15.973,17.355999999999998,16.567999999999998,17.599,19.109
1704,9690157,Dubai / Port Rashid, United Arab Emirates (UAE),2021-02-22,Jebel Ali Anch., United Arab Emirates (UAE),2021-03-23,0,0,0,0,1,1,0,0,0,0,0,0,16.697,16.884,16.783,17.664,19.791,3.16,4.96,11.32,6.12,3.76,9.06,9.06,9.06,9.06,9.06,15.973,16.552,16.688,17.599,18.581
1705,9690169,Sines, Portugal,2021-02-18,Ferrol, Spain,2021-02-26,0,0,0,0,0,0,0,0,0,0,1,1,16.743,17.671,18.016,20.853,18.787,8.56,11.32,6.12,3.35,3.49,9.06,9.06,9.06,9.06,9.06,17.355999999999998,16.567999999999998,17.599,19.109,20.157
1706,9690169,Ferrol, Spain,2021-02-26,Ferrol, Spain,2021-03-07,0,0,0,0,0,0,0,0,0,0,1,1,16.077,15.841,16.625,16.532,17.664,2.66,2.94,4.96,23.86,6.12,9.06,9.06,9.06,9.06,9.06,15.722,16.258,16.552,16.554000000000002,16.567999999999998
1707,9690169,Ferrol, Spain,2021-03-07,Pt.ext. de Priorino-Ferrol, Spain,2021-03-18,0,0,0,0,0,0,0,0,0,0,1,1,16.569000000000006,15.915,15.885,16.077,15.841,2.67,2.79,2.7,2.66,2.94,9.06,9.06,9.06,9.06,9.06,16.155,15.981,16.05,15.722,16.258
1708,9690169,Pt.ext. de Priorino-Ferrol, Spain,2021-03-18,Bonny, Nigeria,2021-04-14,0,0,0,0,0,0,0,0,0,1,1,0,18.061,18.42,17.97,16.729,16.569000000000006,2.45,2.58,2.65,2.62,2.72,9.06,9.06,9.06,9.06,9.06,17.749000000000006,17.910999999999994,18.454,16.925,16.368
1709,9690171,Bonny, Nigeria,2021-03-19,Sines, Portugal,2021-03-29,0,0,0,0,0,0,0,0,1,0,0,1,18.347,18.564,18.353,17.102999999999998,16.569000000000006,2.53,2.5,2.65,2.62,2.67,9.06,9.06,9.06,9.06,9.06,17.262,17.66,18.454,17.561,16.155
1710,9690171,Sines, Portugal,2021-03-29,Las Palmas (Gr.Canaria) Anch., Spain,2021-04-01,0,0,0,0,0,0,0,0,0,0,1,1,18.628,18.494,18.137,17.664,17.803,2.58,2.52,2.56,2.53,2.6,9.06,9.06,9.06,9.06,9.06,18.445,18.68,18.38,17.262,17.999000000000006
1711,9690171,Las Palmas (Gr.Canaria) Anch., Spain,2021-04-01,Santa Cruz de Tenerife Anch., Spain,2021-04-02,0,0,0,0,0,0,0,0,0,0,1,1,19.065,18.628,18.494,18.137,17.664,2.52,2.58,2.52,2.56,2.53,9.06,9.06,9.06,9.06,9.06,19.159,18.445,18.68,18.38,17.262
1712,9690171,Santa Cruz de Tenerife Anch., Spain,2021-04-02,Bonny, Nigeria,2021-04-12,0,0,0,0,0,0,0,0,0,1,1,0,19.175,18.332,18.585,18.257,17.664,2.52,2.55,2.52,2.56,2.55,9.06,9.06,9.06,9.06,9.06,19.159,18.84,18.68,18.568,18.008
1713,9691137,Barrow Island, Australia,2021-02-12,Kawasaki, Japan,2021-02-23,0,0,0,0,0,1,1,0,0,0,0,0,18.016,20.853,18.787,18.347,18.394,6.12,3.35,3.49,3.01,2.88,9.06,9.06,9.06,9.06,9.06,17.599,19.109,20.157,20.157,20.157
1714,9691137,Kawasaki, Japan,2021-02-23,Kawasaki, Japan,2021-02-24,0,0,0,0,1,1,0,0,0,0,0,0,15.841,16.625,16.532,17.664,19.598,2.94,4.96,23.86,6.12,6.5,9.06,9.06,9.06,9.06,9.06,16.258,16.552,16.554000000000002,16.567999999999998,17.401
1715,9691137,Kawasaki, Japan,2021-02-24,"Yura,Wakayama", Japan,2021-03-14,0,0,0,0,1,1,0,0,0,0,0,0,16.009,16.625,16.743,17.671,18.016,2.8,3.16,8.56,11.32,6.12,9.06,9.06,9.06,9.06,9.06,16.352999999999998,15.973,17.355999999999998,16.567999999999998,17.599
1716,9692002,Bonny, Nigeria,2021-02-21,Marmara Ereglisi, Turkey,2021-03-09,0,0,0,0,0,1,0,0,1,0,0,0,16.625,16.743,17.671,18.016,20.853,3.16,8.56,11.32,6.12,3.35,9.06,9.06,9.06,9.06,9.06,15.973,17.355999999999998,16.567999999999998,17.599,19.109
1717,9692002,Marmara Ereglisi, Turkey,2021-03-09,Bonny, Nigeria,2021-03-28,0,0,0,0,1,0,0,0,0,1,0,0,16.729,16.569000000000006,16.255,15.839,16.067999999999998,2.62,2.72,2.86,2.7,2.72,9.06,9.06,9.06,9.06,9.06,16.925,16.368,15.558,16.05,15.904000000000002
1718,9692002,Bonny, Nigeria,2021-03-28,Marmara Ereglisi, Turkey,2021-04-12,0,0,0,0,0,1,0,0,1,0,0,0,18.585,18.662,17.737000000000005,18.347,18.564,2.58,2.52,2.55,2.53,2.5,9.06,9.06,9.06,9.06,9.06,18.445,18.363,18.008,17.262,17.66
1719,9692002,Marmara Ereglisi, Turkey,2021-04-12,Santa Cruz de Tenerife Anch., Spain,2021-04-20,0,0,0,0,1,0,0,0,0,0,0,1,19.476,19.75,19.245,19.175,18.607,2.5,2.48,2.44,2.52,2.52,9.06,9.06,9.06,9.06,9.06,19.651,18.943,19.794,19.159,18.967
1720,9692014,Bonny, Nigeria,2021-02-24,Bonny, Nigeria,2021-02-22,0,0,0,0,0,0,0,0,1,1,0,0,16.009,16.625,16.743,17.671,18.016,2.8,3.16,8.56,11.32,6.12,9.06,9.06,9.06,9.06,9.06,16.352999999999998,15.973,17.355999999999998,16.567999999999998,17.599
1721,9692014,Bonny, Nigeria,2021-02-22,Aliaga, Turkey,2021-03-11,0,0,0,0,0,1,0,0,1,0,0,0,16.697,16.884,16.783,17.664,19.791,3.16,4.96,11.32,6.12,3.76,9.06,9.06,9.06,9.06,9.06,15.973,16.552,16.688,17.599,18.581
1722,9692014,Aliaga, Turkey,2021-03-11,Santa Cruz de Tenerife Anch., Spain,2021-03-19,0,0,0,0,1,0,0,0,0,0,0,1,17.709,16.601,16.235,16.322,15.839,2.7,2.67,2.72,2.87,2.66,9.06,9.06,9.06,9.06,9.06,18.138,16.155,16.368,15.89,15.722
1723,9692014,Santa Cruz de Tenerife Anch., Spain,2021-03-19,Bonny, Nigeria,2021-04-02,0,0,0,0,0,0,0,0,0,1,1,0,18.347,18.564,18.353,17.102999999999998,16.569000000000006,2.53,2.5,2.65,2.62,2.67,9.06,9.06,9.06,9.06,9.06,17.262,17.66,18.454,17.561,16.155
1724,9693161,As Suways (Suez) Anch., Egypt,2021-03-08,Port Said Anch., Egypt,2021-03-09,0,0,0,0,0,0,0,0,1,1,0,0,16.601,16.235,16.322,15.839,16.009,2.67,2.72,2.87,2.66,2.8,9.06,9.06,9.06,9.06,9.06,16.155,16.368,15.89,15.722,16.352999999999998
1725,9693161,Port Said Anch., Egypt,2021-03-09,Algeciras Anch., Spain,2021-03-15,0,0,0,0,0,0,0,0,1,0,0,1,16.729,16.569000000000006,16.255,15.839,16.067999999999998,2.62,2.72,2.86,2.7,2.72,9.06,9.06,9.06,9.06,9.06,16.925,16.368,15.558,16.05,15.904000000000002
1726,9693161,Algeciras Anch., Spain,2021-03-15,Freeport Anch., United States (USA),2021-03-29,0,1,0,0,0,0,0,0,0,0,1,0,18.42,17.97,16.729,16.569000000000006,16.255,2.58,2.65,2.62,2.72,2.86,9.06,9.06,9.06,9.06,9.06,17.910999999999994,18.454,16.925,16.368,15.558
1727,9693161,Freeport Anch., United States (USA),2021-03-29,Freeport, United States (USA),2021-03-29,1,1,0,0,0,0,0,0,0,0,0,0,18.628,18.494,18.137,17.664,17.803,2.58,2.52,2.56,2.53,2.6,9.06,9.06,9.06,9.06,9.06,18.445,18.68,18.38,17.262,17.999000000000006
1728,9693161,Freeport, United States (USA),2021-03-29,Fos sur mer, France,2021-04-14,1,0,0,0,0,0,0,0,0,0,0,1,18.628,18.494,18.137,17.664,17.803,2.58,2.52,2.56,2.53,2.6,9.06,9.06,9.06,9.06,9.06,18.445,18.68,18.38,17.262,17.999000000000006
1729,9693173,Marmara Ereglisi, Turkey,2021-02-18,Lake Charles, United States (USA),2021-03-13,0,1,0,0,1,0,0,0,0,0,0,0,16.743,17.671,18.016,20.853,18.787,8.56,11.32,6.12,3.35,3.49,9.06,9.06,9.06,9.06,9.06,17.355999999999998,16.567999999999998,17.599,19.109,20.157
1730,9693173,Lake Charles, United States (USA),2021-03-13,Singapore Anch. 1, Singapore,2021-04-16,1,0,0,0,0,1,0,0,0,0,0,0,18.353,17.102999999999998,16.569000000000006,15.915,15.885,2.65,2.62,2.67,2.79,2.7,9.06,9.06,9.06,9.06,9.06,18.454,17.561,16.155,15.981,16.05
1731,9693173,Singapore Anch. 1, Singapore,2021-04-16,Yung An, Taiwan,2021-04-20,0,0,0,0,1,1,0,0,0,0,0,0,20.618,20.276,19.312,20.103,19.175,2.63,2.57,2.48,2.43,2.43,9.06,9.06,9.06,9.06,9.06,20.551,19.469,18.943,19.303,19.794
