IMO,Port,Country,Arrival,Departure,In Port
9750713,Sabetta, Russia,"May 31, 16:38","Jun 2, 10:09","1d 17h"
9750713,Bilbao, Spain,"May 22, 17:11","May 23, 17:09","23h 57m"
9750696,Sabetta, Russia,"Jun 26, 21:26","Jun 28, 03:56","1d 6h"
9750696,Rotterdam Maasvlakte, Netherlands,"Jun 13, 00:37","Jun 14, 01:20","1d"
9750696,Sabetta, Russia,"Jun 3, 19:01","Jun 6, 07:53","2d 12h"
9750696,Zeebrugge, Belgium,"May 22, 17:05","May 24, 05:50","1d 12h"
9750696,Sabetta, Russia,"May 12, 22:47","May 15, 13:22","2d 14h"
9750737,Sabetta, Russia,"Jun 23, 17:48","Jun 25, 10:25","1d 16h"
9750737,Montoir, France,"Jun 12, 04:33","Jun 13, 13:08","1d 8h"
9750737,Sabetta, Russia,"Jun 1, 00:20","Jun 3, 16:27","2d 16h"
9750737,Murmansk, Russia,"May 22, 07:12","May 25, 21:57","3d 14h"
9750737,Murmansk, Russia,"-","May 2, 19:06","-"
9750749,Sabetta, Russia,"Jun 20, 02:09","Jun 21, 05:22","1d 3h"
9750749,Thamesport, United Kingdom (UK),"Jun 9, 22:04","Jun 10, 21:32","23h 28m"
9750749,Sabetta, Russia,"May 30, 16:39","May 31, 22:26","1d 5h"
9750749,Rotterdam Maasvlakte, Netherlands,"May 20, 02:09","May 21, 00:54","22h 44m"
9750749,Sabetta, Russia,"May 10, 19:41","May 12, 20:29","2d"
9750725,Sagunto, Spain,"Jun 26, 03:29","Jun 27, 05:04","1d 1h"
9750725,Sagunto Anch., Spain,"Jun 25, 07:19","Jun 26, 02:45","19h 25m"
9750725,Sabetta, Russia,"Jun 13, 04:27","Jun 14, 21:13","1d 16h"
9750725,Thamesport, United Kingdom (UK),"Jun 1, 02:21","Jun 2, 03:30","1d 1h"
9750725,Sabetta, Russia,"May 21, 03:06","-","-"
9750672,Sabetta, Russia,"Jun 28, 06:05","Jun 29, 14:00","1d 7h"
9750672,Mugardos, Spain,"Jun 12, 16:44","Jun 14, 04:30","1d 11h"
9750672,Sabetta, Russia,"Jun 2, 16:17","Jun 4, 22:28","2d 6h"
9750672,Dunkerque, France,"May 23, 18:03","May 24, 19:10","1d 1h"
9750672,Sabetta, Russia,"May 14, 20:50","-","-"
9759240,Sakaide, Japan,"Jun 6, 01:17","Jun 24, 21:44","18d 20h"
9759240,Sakaide Anch., Japan,"Jun 4, 06:52","Jun 6, 01:15","1d 18h"
9759252,Yung An, Taiwan,"Jun 12, 23:49","Jun 13, 23:33","23h 44m"
9759252,Panama Canal Anch. Atlantic, Panama,"May 18, 22:09","May 20, 09:22","1d 11h"
9759252,Lake Charles, United States (USA),"May 13, 15:52","May 14, 17:45","1d 1h"
9768382,Dunkerque, France,"Jun 29, 17:06","-","-"
9768382,Sabetta, Russia,"Jun 21, 07:24","Jun 22, 15:24","1d 7h"
9768382,Zeebrugge, Belgium,"Jun 8, 19:41","Jun 9, 20:40","1d"
9768382,Antwerpen Anch., Belgium,"Jun 6, 09:22","Jun 8, 16:16","2d 6h"
9768382,Sabetta, Russia,"May 28, 23:24","May 30, 07:26","1d 8h"
9768368,Thamesport, United Kingdom (UK),"Jun 16, 02:01","Jun 17, 02:40","1d"
9768368,Sabetta, Russia,"Jun 6, 09:51","Jun 7, 16:35","1d 6h"
9768368,Zeebrugge, Belgium,"May 28, 22:05","May 30, 06:25","1d 8h"
9768368,Antwerpen Anch., Belgium,"May 26, 03:04","May 28, 19:39","2d 16h"
9768368,Sabetta, Russia,"May 16, 15:27","May 18, 11:27","1d 19h"
9750660,Sabetta, Russia,"Jun 11, 20:14","Jun 13, 02:23","1d 6h"
9750660,Zeebrugge, Belgium,"May 31, 12:25","Jun 1, 15:06","1d 2h"
9750660,Sabetta, Russia,"May 22, 17:29","May 24, 00:22","1d 6h"
9750660,Rotterdam Maasvlakte, Netherlands,"May 14, 20:49","May 15, 19:47","22h 58m"
9750660,Sabetta, Russia,"May 3, 16:44","May 6, 03:35","2d 10h"
9750658,Bilbao, Spain,"Jun 28, 04:04","Jun 29, 02:13","22h 9m"
9750658,Bilbao Anch., Spain,"Jun 27, 15:39","Jun 28, 04:01","12h 22m"
9750658,Sabetta, Russia,"Jun 18, 19:26","Jun 20, 00:08","1d 4h"
9750658,Zeebrugge, Belgium,"Jun 2, 20:30","Jun 4, 09:13","1d 12h"
9750658,Sabetta, Russia,"May 24, 05:59","May 26, 15:07","2d 9h"
9737187,Bilbao, Spain,"Jun 26, 04:00","Jun 27, 02:59","22h 58m"
9737187,Bilbao Anch., Spain,"Jun 25, 10:40","Jun 26, 03:58","17h 17m"
9737187,Sabetta, Russia,"Jun 15, 00:28","Jun 16, 22:35","1d 22h"
9737187,Rotterdam Maasvlakte, Netherlands,"Jun 3, 23:01","Jun 4, 22:30","23h 29m"
9737187,Sabetta, Russia,"May 26, 02:07","May 28, 00:05","1d 21h"
9768370,Huelva, Spain,"Jun 20, 08:45","Jun 21, 11:24","1d 2h"
9768370,Huelva Anch., Spain,"Jun 19, 09:42","Jun 20, 07:38","21h 56m"
9768370,Zeebrugge, Belgium,"May 30, 11:42","May 31, 11:17","23h 34m"
9768370,Antwerpen Anch., Belgium,"May 28, 15:21","May 30, 09:24","1d 18h"
9768370,Sabetta, Russia,"May 18, 13:34","May 21, 08:40","2d 19h"
9750701,Bilbao, Spain,"Jun 8, 04:34","Jun 9, 05:37","1d 1h"
9750701,Bilbao Anch., Spain,"Jun 6, 21:17","Jun 8, 04:32","1d 7h"
9750701,Thamesport, United Kingdom (UK),"May 18, 01:59","May 19, 03:02","1d 1h"
9750701,Sabetta, Russia,"May 8, 11:18","May 10, 02:53","1d 15h"
9666986,Ferrol, Spain,"Jun 14, 06:43","Jun 26, 15:35","12d 8h"
9666986,Mugardos, Spain,"Jun 6, 13:23","Jun 7, 13:26","1d"
9666986,Bonny, Nigeria,"May 27, 11:37","May 28, 18:33","1d 6h"
9666986,Klaipeda, Lithuania,"May 7, 03:20","May 8, 12:42","1d 9h"
9742819,Yangkou, China,"Jun 12, 05:19","Jun 13, 07:34","1d 2h"
9742819,Singapore Anch. 1, Singapore,"Jun 3, 20:49","Jun 4, 09:29","12h 40m"
9742819,Sabine, United States (USA),"Apr 30, 13:38","May 2, 09:36","1d 19h"
9742819,Port Arthur Anch., United States (USA),"Apr 30, 05:01","Apr 30, 10:27","5h 25m"
9742807,Revithoussa Desfa LNG Term., Greece,"Jun 15, 06:55","Jun 17, 08:10","2d 1h"
9742807,Sabine, United States (USA),"May 28, 11:57","May 29, 12:55","1d"
9742807,Port Arthur Anch., United States (USA),"May 28, 03:23","May 28, 08:50","5h 26m"
9742807,Algeciras Anch., Spain,"May 13, 08:34","May 13, 15:28","6h 53m"
9742807,Escombreras, Spain,"May 11, 16:32","May 12, 17:07","1d"
9621077,Yung An, Taiwan,"Jun 29, 00:40","-","-"
9621077,Kisarazu, Japan,"Jun 14, 03:51","Jun 15, 03:07","23h 15m"
9621077,Tianjin Xingang, China,"May 28, 01:10","May 30, 00:47","1d 23h"
9621077,Kawasaki, Japan,"May 11, 02:54","May 12, 03:12","1d"
9768526,Sabetta, Russia,"Jun 25, 12:34","Jun 26, 18:49","1d 6h"
9768526,Zeebrugge, Belgium,"Jun 16, 11:54","Jun 17, 19:37","1d 7h"
9768526,Sabetta, Russia,"Jun 7, 21:23","Jun 9, 23:45","2d 2h"
9768526,Thamesport, United Kingdom (UK),"May 29, 00:28","May 30, 01:02","1d"
9768526,Sabetta, Russia,"May 17, 04:05","May 20, 00:25","2d 20h"
9768394,Dunkerque, France,"Jun 18, 14:01","Jun 19, 08:11","18h 9m"
9768394,Sabetta, Russia,"Jun 10, 10:00","Jun 11, 18:29","1d 8h"
9768394,Dunkerque, France,"Jun 2, 19:26","Jun 3, 19:12","23h 46m"
9768394,Sabetta, Russia,"May 24, 02:19","May 25, 08:53","1d 6h"
9768394,Mugardos, Spain,"May 14, 17:04","May 16, 05:41","1d 12h"
9376294,Kawasaki, Japan,"Jun 27, 03:02","Jun 28, 02:02","22h 59m"
9376294,Prigorodnoye, Russia,"Jun 20, 06:24","-","-"
9376294,"Yura,Wakayama", Japan,"May 10, 23:01","Jun 10, 00:57","30d 1h"
9376294,Kawasaki, Japan,"May 1, 00:53","May 2, 00:03","23h 9m"
9343106,Darwin, Australia,"Jun 23, 05:25","Jun 24, 22:18","1d 16h"
9343106,Darwin Anch., Australia,"Jun 20, 23:31","Jun 23, 03:42","2d 4h"
9343106,Yokkaichi, Japan,"Jun 7, 01:18","Jun 8, 00:22","23h 3m"
9343106,Pyeongtaek, Korea,"May 13, 21:11","May 14, 22:48","1d 1h"
9854765,Panama Canal Anch. Atlantic, Panama,"Jun 26, 16:57","Jun 27, 10:33","17h 35m"
9854765,Ingleside, United States (USA),"Jun 20, 21:49","Jun 22, 15:55","1d 18h"
9854765,Rotterdam Maasvlakte, Netherlands,"Jun 7, 00:37","Jun 7, 23:50","23h 13m"
9854765,Ingleside, United States (USA),"May 24, 16:10","May 25, 16:48","1d"
9854765,Huelva, Spain,"May 9, 23:50","May 11, 02:16","1d 2h"
9831220,Ingleside, United States (USA),"Jun 15, 02:31","Jun 16, 02:08","23h 37m"
9831220,Corpus Christi Anch., United States (USA),"Jun 14, 15:00","Jun 15, 00:01","9h 1m"
9831220,Rotterdam Maasvlakte, Netherlands,"May 26, 22:10","May 27, 22:40","1d"
9831220,Ingleside, United States (USA),"May 12, 22:59","May 14, 05:05","1d 6h"
9831220,Corpus Christi Anch., United States (USA),"May 12, 16:13","May 12, 20:17","4h 3m"
9825568,Panama Canal Anch. Atlantic, Panama,"Jun 25, 14:31","Jun 26, 09:58","19h 26m"
9825568,Sabine, United States (USA),"Jun 19, 05:19","Jun 20, 11:31","1d 6h"
9825568,Lake Charles, United States (USA),"May 11, 22:40","May 13, 03:08","1d 4h"
9332054,Yokkaichi, Japan,"Jun 23, 02:23","Jun 24, 06:25","1d 4h"
9332054,Kitakyushu, Japan,"Jun 9, 01:44","Jun 10, 02:36","1d"
9332054,Yung An, Taiwan,"May 23, 23:52","May 24, 23:33","23h 40m"
9332054,Xiuyu, China,"May 8, 08:15","May 10, 03:37","1d 19h"
9332054,Prigorodnoye, Russia,"May 1, 01:16","May 2, 02:22","1d 1h"
9338955,Naoetsu, Japan,"Jun 28, 00:30","Jun 29, 00:37","1d"
9338955,Gwangyang, Korea,"Jun 10, 23:54","Jun 12, 02:08","1d 2h"
9338955,Niigata, Japan,"Jun 3, 01:03","Jun 4, 00:24","23h 21m"
9338955,Oita, Japan,"May 9, 00:39","May 9, 23:55","23h 15m"
9810551,Freeport Anch., United States (USA),"Jun 29, 13:28","-","-"
9810551,Freeport Anch., United States (USA),"Jun 21, 13:25","Jun 28, 16:08","7d 2h"
9810551,Freeport Anch., United States (USA),"Jun 13, 13:40","Jun 20, 15:28","7d 1h"
9810551,Freeport Anch., United States (USA),"Jun 5, 21:44","Jun 12, 15:35","6d 17h"
9810551,Swinoujscie, Poland,"May 14, 06:40","May 15, 09:13","1d 2h"
9810549,Freeport Anch., United States (USA),"Jun 21, 12:27","-","-"
9810549,Ciwandan Anch., Indonesia,"May 18, 00:29","May 18, 03:54","3h 24m"
9810549,Yung An, Taiwan,"May 11, 00:13","May 11, 23:34","23h 21m"
9758844,Withnell Bay, Australia,"May 23, 03:29","May 24, 07:22","1d 3h"
9758844,Ishikariwan Shinko, Japan,"May 4, 00:15","May 5, 01:22","1d 1h"
9736092,Withnell Bay, Australia,"Jun 20, 00:39","Jun 24, 05:18","4d 4h"
9736092,Singapore Anch. 1, Singapore,"Jun 6, 03:15","Jun 8, 00:50","1d 21h"
9736092,Singapore, Singapore,"-","Jun 6, 03:01","-"
9752565,Yokohama, Japan,"May 20, 00:40","May 21, 03:43","1d 3h"
9752565,Withnell Bay, Australia,"May 3, 00:46","May 4, 03:16","1d 2h"
9341689,KinNakagusuku, Japan,"Jun 15, 23:07","Jun 17, 08:14","1d 9h"
9341689,Barrow Island, Australia,"Jun 5, 01:07","Jun 6, 00:20","23h 13m"
9341689,Tieshan, China,"May 22, 04:24","May 23, 06:40","1d 2h"
9341689,Barrow Island, Australia,"May 9, 01:11","May 10, 01:05","23h 54m"
9271248,Panama Canal Anch. Atlantic, Panama,"Jun 4, 22:42","Jun 5, 09:55","11h 12m"
9271248,Sabine, United States (USA),"May 30, 13:33","May 31, 22:13","1d 8h"
9271248,Port Arthur Anch., United States (USA),"May 29, 13:47","May 30, 10:44","20h 56m"
9271248,Las Palmas, Spain,"May 17, 23:17","May 18, 20:45","21h 28m"
9271248,Mugardos, Spain,"May 10, 15:06","May 13, 16:04","3d"
9284192,Panama Canal Anch. Atlantic, Panama,"Jun 18, 01:38","Jun 18, 09:06","7h 28m"
9284192,Sabine, United States (USA),"Jun 12, 13:11","Jun 14, 02:41","1d 13h"
9284192,Port Arthur Anch., United States (USA),"Jun 12, 04:32","Jun 12, 10:56","6h 23m"
9284192,Montevideo Anch., Uruguay,"May 27, 07:15","May 27, 13:25","6h 9m"
9284192,Escobar LNG LNG Term., Argentina,"May 25, 09:24","May 26, 16:38","1d 7h"
9341299,Yokohama, Japan,"May 11, 23:11","Jun 5, 00:32","24d 1h"
9405588,Darwin, Australia,"Jun 18, 21:20","Jun 25, 10:59","6d 13h"
9405588,Singapore Anch. 3, Singapore,"Jun 2, 09:22","Jun 3, 01:28","16h 6m"
9405588,Oita, Japan,"May 18, 01:14","May 19, 00:00","22h 46m"
9405588,Darwin, Australia,"May 3, 15:56","May 4, 22:21","1d 6h"
9853137,Panama Canal Anch. Atlantic, Panama,"Jun 18, 04:22","Jun 19, 08:35","1d 4h"
9853137,Ingleside, United States (USA),"Jun 11, 18:38","Jun 12, 21:43","1d 3h"
9853137,Adriatic LNG LNG Term., Italy,"May 20, 07:46","May 21, 07:32","23h 46m"
9853137,Freeport, United States (USA),"-","May 1, 01:33","-"
9816763,Quintero, Chile,"Jun 14, 23:52","Jun 17, 03:08","2d 3h"
9816763,Panama Canal Anch. Atlantic, Panama,"Jun 3, 14:39","Jun 4, 10:10","19h 30m"
9816763,Ingleside, United States (USA),"May 29, 06:35","May 30, 12:03","1d 5h"
9816763,Fos sur mer, France,"May 14, 08:01","May 15, 11:36","1d 3h"
9855812,Hazira, India,"Jun 27, 04:51","-","-"
9855812,Sabine, United States (USA),"May 23, 17:50","May 24, 18:22","1d"
9855812,Port Arthur Anch., United States (USA),"May 23, 04:57","May 23, 15:04","10h 6m"
9855812,Port Arthur Anch., United States (USA),"May 12, 16:51","May 23, 04:36","10d 11h"
9819650,Swinoujscie, Poland,"Jun 25, 06:15","Jun 26, 06:37","1d"
9819650,Thamesport, United Kingdom (UK),"May 9, 11:36","-","-"
9819650,Thamesport, United Kingdom (UK),"May 8, 08:30","May 9, 11:27","1d 2h"
9338929,Prigorodnoye, Russia,"Jun 27, 10:56","Jun 28, 17:56","1d 6h"
9338929,Shikama, Japan,"Jun 15, 04:21","Jun 16, 03:08","22h 46m"
9338929,Dalian, China,"Jun 3, 05:39","Jun 4, 22:06","1d 16h"
9338929,Shikama, Japan,"May 19, 02:19","May 20, 04:46","1d 2h"
9338929,Shikama, Japan,"May 17, 01:30","May 18, 00:42","23h 12m"
9877145,Dahej, India,"Jun 22, 19:46","Jun 24, 05:40","1d 9h"
9877145,Cove Point, United States (USA),"May 24, 11:10","May 25, 13:45","1d 2h"
9877145,As Suways (Suez) Anch., Egypt,"May 10, 13:34","May 11, 11:22","21h 48m"
9877145,Mina' al Ahmadi, Kuwait,"Apr 30, 21:29","May 3, 04:35","2d 7h"
9877145,Mina' 'Abd Allah Anch., Kuwait,"-","Apr 30, 20:28","-"
9771913,Singapore Anch. 1, Singapore,"Jun 5, 01:06","Jun 5, 06:29","5h 23m"
9771913,Boryeong, Korea,"May 23, 03:33","May 24, 04:25","1d"
9245720,Singapore Anch. 1, Singapore,"Jun 26, 04:37","Jun 26, 23:36","18h 59m"
9245720,Nagoya, Japan,"May 18, 01:25","May 19, 00:24","22h 58m"
9245720,Withnell Bay, Australia,"May 7, 04:26","May 8, 04:13","23h 47m"
9864796,Kochi, India,"May 27, 01:41","May 28, 04:44","1d 3h"
9269180,Yokohama, Japan,"Jun 25, 04:43","Jun 26, 06:20","1d 1h"
9269180,Yung An, Taiwan,"Jun 6, 00:40","Jun 6, 23:35","22h 54m"
9269180,Hiroshima, Japan,"May 17, 23:46","May 19, 03:58","1d 4h"
9269180,Anegasaki, Japan,"May 12, 03:13","May 12, 23:42","20h 28m"
9277620,Withnell Bay, Australia,"Jun 24, 00:45","Jun 25, 02:27","1d 1h"
9277620,Kawasaki, Japan,"May 21, 23:08","May 22, 23:06","23h 58m"
9277620,Withnell Bay, Australia,"May 9, 09:31","May 10, 21:26","1d 11h"
9355264,Hitachi, Japan,"Jun 20, 00:22","Jun 21, 03:09","1d 2h"
9355264,Wheatstone LNG Term., Australia,"Jun 6, 11:36","Jun 9, 08:30","2d 20h"
9355264,Singapore Anch. 1, Singapore,"May 25, 03:02","May 26, 06:21","1d 3h"
9355264,Singapore, Singapore,"-","May 25, 02:55","-"
9403657,Ras Laffan, Qatar,"Jun 17, 18:04","Jun 18, 23:50","1d 5h"
9403657,Ras Laffan Anch., Qatar,"Jun 17, 10:57","Jun 17, 13:21","2h 23m"
9403657,Taichung, Taiwan,"Jun 1, 20:59","Jun 2, 22:04","1d 1h"
9403657,Ras Laffan, Qatar,"May 18, 23:32","May 19, 22:05","22h 32m"
9403657,Taichung, Taiwan,"May 4, 22:20","May 5, 22:04","23h 44m"
9403645,Manila Anch., Philippines,"Jun 17, 21:34","Jun 18, 05:23","7h 49m"
9403645,Taichung, Taiwan,"Jun 14, 21:15","Jun 16, 01:12","1d 3h"
9403645,Ras Laffan, Qatar,"Jun 1, 03:47","Jun 2, 04:11","1d"
9403645,Taichung, Taiwan,"May 14, 21:06","May 15, 21:53","1d"
9403645,Ras Laffan, Qatar,"May 1, 09:20","May 2, 07:41","22h 21m"
9403671,Taichung, Taiwan,"Jun 17, 21:11","Jun 19, 03:27","1d 6h"
9403671,Ras Laffan, Qatar,"Jun 4, 16:11","Jun 5, 15:44","23h 33m"
9403671,Taichung, Taiwan,"May 20, 21:09","May 21, 21:47","1d"
9403671,Ras Laffan, Qatar,"May 7, 03:49","May 8, 01:43","21h 54m"
9403669,Taichung, Taiwan,"Jun 25, 21:25","Jun 26, 21:44","1d"
9403669,Ras Laffan, Qatar,"Jun 12, 09:06","Jun 13, 07:33","22h 27m"
9403669,Manila Anch., Philippines,"May 31, 16:57","Jun 1, 08:47","15h 50m"
9403669,Taichung, Taiwan,"May 28, 22:16","May 30, 02:22","1d 4h"
9403669,Ras Laffan, Qatar,"May 15, 10:47","May 16, 10:59","1d"
9317315,Dahej, India,"Jun 29, 01:12","-","-"
9317315,Lake Charles, United States (USA),"May 23, 18:22","May 24, 23:17","1d 4h"
9317315,Adriatic LNG LNG Term., Italy,"May 4, 11:22","May 5, 11:42","1d"
9276389,Sabine, United States (USA),"Jun 25, 13:39","Jun 26, 18:56","1d 5h"
9276389,Port Arthur Anch., United States (USA),"Jun 25, 02:52","Jun 25, 11:09","8h 17m"
9276389,Klaipeda, Lithuania,"Jun 7, 01:26","Jun 8, 15:09","1d 13h"
9276389,Ingleside, United States (USA),"May 19, 00:14","May 21, 22:32","2d 22h"
9276389,Corpus Christi Anch., United States (USA),"May 14, 20:45","May 18, 22:07","4d 1h"
9275335,Sines, Portugal,"Jun 26, 10:11","Jun 27, 10:56","1d"
9275335,Ferrol, Spain,"Jun 16, 19:16","Jun 25, 08:40","8d 13h"
9275335,Ferrol, Spain,"May 3, 02:25","Jun 12, 04:49","40d 2h"
9275347,Fos sur mer, France,"Jun 26, 06:56","Jun 27, 11:32","1d 4h"
9275347,Arzew Anch., Algeria,"Jun 21, 20:09","Jun 22, 13:50","17h 41m"
9275347,Arzew, Algeria,"Jun 19, 05:26","Jun 20, 14:03","1d 8h"
9275347,Arzew Anch., Algeria,"Jun 14, 15:31","Jun 15, 14:56","23h 24m"
9275347,Arzew Anch., Algeria,"Jun 9, 15:30","Jun 9, 15:48","18m"
9852975,Kisarazu, Japan,"Jun 26, 03:36","Jun 27, 04:18","1d"
9852975,Panama Canal Anch. Pacific, Panama,"May 30, 23:16","May 31, 03:21","4h 4m"
9852975,Panama Canal Anch. Atlantic, Panama,"May 30, 03:38","May 30, 09:53","6h 14m"
9852975,Freeport, United States (USA),"May 24, 12:33","May 26, 15:35","2d 3h"
9852975,Freeport Anch., United States (USA),"May 23, 14:39","May 24, 11:33","20h 54m"
9275359,Merak Anch., Indonesia,"Jun 28, 05:48","Jun 28, 09:45","3h 57m"
9275359,Sabine, United States (USA),"May 26, 07:53","May 27, 10:26","1d 2h"
9275359,Port Arthur Anch., United States (USA),"May 25, 21:38","May 26, 05:07","7h 29m"
9330745,Darwin, Australia,"Jun 27, 03:07","Jun 29, 00:38","1d 21h"
9330745,Darwin Anch., Australia,"Jun 24, 01:31","Jun 27, 01:16","2d 23h"
9330745,Singapore Anch. 1, Singapore,"Jun 7, 06:37","Jun 7, 23:55","17h 17m"
9330745,Kisarazu, Japan,"May 27, 02:42","May 28, 02:42","23h 59m"
9330745,Darwin, Australia,"May 10, 11:03","May 12, 22:57","2d 11h"
9862487,Panama Canal Anch. Atlantic, Panama,"Jun 28, 15:16","Jun 29, 09:39","18h 23m"
9862487,Freeport, United States (USA),"Jun 22, 12:24","Jun 23, 17:39","1d 5h"
9862487,Panama Canal Anch. Pacific, Panama,"Jun 14, 16:17","Jun 15, 06:45","14h 27m"
9862487,Tieshan, China,"May 18, 04:33","May 19, 07:18","1d 2h"
9862487,Singapore Anch. 1, Singapore,"May 10, 23:58","May 11, 23:40","23h 42m"
9781918,Yung An, Taiwan,"Jun 23, 23:59","-","-"
9781918,Singapore Anch. 1, Singapore,"Jun 19, 01:18","Jun 19, 19:20","18h 1m"
9781918,Port Said Anch., Egypt,"Jun 6, 18:41","Jun 7, 04:01","9h 20m"
9781918,Freeport Anch., United States (USA),"May 21, 22:30","May 22, 03:57","5h 26m"
9781918,Freeport, United States (USA),"May 20, 18:46","May 21, 21:58","1d 3h"
9781920,Zeebrugge, Belgium,"Jun 16, 06:00","Jun 17, 18:10","1d 12h"
9781920,Antwerpen Anch., Belgium,"Jun 15, 04:26","Jun 16, 03:23","22h 56m"
9781920,As Suways (Suez) Anch., Egypt,"Jun 6, 16:48","Jun 7, 04:21","11h 32m"
9781920,Pyeongtaek, Korea,"May 19, 23:58","May 20, 23:44","23h 45m"
9781920,Port Said Anch., Egypt,"May 1, 08:29","May 2, 03:32","19h 2m"
9693173,Incheon, Korea,"Jun 22, 03:26","Jun 23, 03:41","1d"
9693173,Panama Canal Anch. Atlantic, Panama,"Jun 1, 02:39","Jun 1, 09:43","7h 3m"
9693173,Freeport, United States (USA),"May 23, 12:10","May 24, 17:40","1d 5h"
9693173,Freeport Anch., United States (USA),"May 22, 12:17","May 23, 11:14","22h 56m"
9693173,Panama Canal Anch. Pacific, Panama,"May 17, 03:12","May 17, 08:01","4h 48m"
9693161,Freeport, United States (USA),"Jun 25, 18:57","Jun 27, 00:47","1d 5h"
9693161,Freeport Anch., United States (USA),"Jun 25, 04:26","Jun 25, 17:59","13h 33m"
9693161,Zeebrugge, Belgium,"Jun 11, 15:47","Jun 12, 11:00","19h 12m"
9693161,Lake Charles, United States (USA),"May 29, 10:03","May 30, 13:24","1d 3h"
9693161,Sabine, United States (USA),"-","May 1, 08:17","-"
9864746,Singapore Anch. 1, Singapore,"Jun 28, 08:16","Jun 28, 22:29","14h 13m"
9864746,Gaolan, China,"Jun 22, 23:47","Jun 25, 03:42","2d 3h"
9864746,Panama Canal Anch. Atlantic, Panama,"May 26, 20:33","May 27, 09:04","12h 31m"
9864746,Sabine, United States (USA),"May 21, 20:38","May 22, 23:03","1d 2h"
9864746,Port Arthur Anch., United States (USA),"May 21, 11:58","May 21, 19:01","7h 2m"
9849887,Dahej, India,"Jun 15, 00:46","Jun 16, 02:38","1d 1h"
9849887,Port Said Anch., Egypt,"Jun 5, 15:47","Jun 6, 04:49","13h 1m"
9849887,Lake Charles, United States (USA),"May 19, 18:52","May 20, 20:54","1d 2h"
9849887,Rotterdam Maasvlakte, Netherlands,"May 5, 00:43","May 6, 02:07","1d 1h"
9870525,Punta Europa, Equatorial Guinea,"Jun 22, 06:12","Jun 23, 12:40","1d 6h"
9870525,Singapore Anch. 1, Singapore,"May 30, 04:59","May 30, 14:26","9h 27m"
9870525,Gaolan, China,"May 24, 23:22","May 26, 08:37","1d 9h"
9870525,Panama Canal Anch. Pacific, Panama,"-","May 1, 22:11","-"
9074652,Khor al Fakkan Anch., United Arab Emirates (UAE),"Jun 24, 08:44","-","-"
9074652,Das Island, United Arab Emirates (UAE),"Jun 22, 04:02","Jun 23, 11:33","1d 7h"
9074652,Kawasaki, Japan,"Jun 6, 02:46","Jun 7, 01:08","22h 22m"
9074652,Das Island, United Arab Emirates (UAE),"May 17, 13:08","May 20, 06:33","2d 17h"
9074652,Das Island Anch., United Arab Emirates (UAE),"May 17, 05:09","May 17, 12:00","6h 51m"
9074640,Das Island Anch., United Arab Emirates (UAE),"Jun 29, 05:25","-","-"
9074640,Dapeng, China,"Jun 12, 03:16","Jun 13, 05:40","1d 2h"
9074640,Al Fujayrah Anch., United Arab Emirates (UAE),"May 28, 13:39","May 30, 04:50","1d 15h"
9074640,Das Island, United Arab Emirates (UAE),"May 25, 15:10","May 27, 09:03","1d 17h"
9074640,Das Island Anch., United Arab Emirates (UAE),"May 24, 17:00","May 25, 14:01","21h 1m"
9074626,Kisarazu, Japan,"Jun 24, 06:55","Jun 25, 05:53","22h 57m"
9074626,Dubai Anch., United Arab Emirates (UAE),"Jun 7, 18:42","Jun 7, 23:15","4h 32m"
9074626,Das Island, United Arab Emirates (UAE),"Jun 5, 20:47","Jun 7, 09:53","1d 13h"
9074626,Dahej, India,"Jun 1, 02:31","Jun 2, 04:27","1d 1h"
9074626,Das Island, United Arab Emirates (UAE),"May 23, 03:17","May 24, 05:03","1d 1h"
9074638,Dahej, India,"Jun 26, 23:27","Jun 28, 08:15","1d 8h"
9074638,Al Fujayrah Anch., United Arab Emirates (UAE),"Jun 16, 06:48","Jun 20, 12:18","4d 5h"
9074638,Al Fujayrah Anch., United Arab Emirates (UAE),"Jun 7, 04:03","Jun 9, 11:19","2d 7h"
9074638,Shanghai, China,"-","Apr 30, 03:42","-"
9862891,Soyo, Angola,"Jun 27, 07:25","Jun 28, 12:06","1d 4h"
9862891,Tianjin Xingang, China,"May 11, 01:20","May 14, 00:42","2d 23h"
9690157,Fos sur mer, France,"Jun 9, 07:01","Jun 10, 08:50","1d 1h"
9690157,Bonny, Nigeria,"May 28, 15:08","May 29, 22:36","1d 7h"
9690157,Rotterdam Maasvlakte, Netherlands,"May 12, 06:36","May 13, 10:52","1d 4h"
9690157,Bonny, Nigeria,"-","Apr 30, 09:26","-"
9690171,Ferrol, Spain,"Jun 13, 05:08","-","-"
9690171,Fos sur mer, France,"Jun 4, 06:55","Jun 5, 13:54","1d 6h"
9690171,Bonny, Nigeria,"May 22, 22:28","May 24, 04:04","1d 5h"
9690169,Montoir, France,"Jun 5, 23:46","Jun 7, 02:00","1d 2h"
9690169,Bonny, Nigeria,"May 24, 11:05","May 25, 19:39","1d 8h"
9690145,Bonny, Nigeria,"Jun 19, 07:57","Jun 20, 19:48","1d 11h"
9690145,Singapore Anch. 1, Singapore,"May 26, 02:35","May 28, 00:45","1d 22h"
9690145,Yung An, Taiwan,"May 16, 01:03","May 17, 01:30","1d"
9690145,Singapore Anch. 3, Singapore,"May 11, 02:52","May 11, 10:45","7h 53m"
