,IMO,Dport,Dcountry,Dtime,Aport,Acountry,Atime,D_NA,A_NA,D_SA,A_SA,D_AS,A_AS,D_OC,A_OC,D_AF,A_AF,D_EU,A_EU,Eur_Spot_0,Eur_Spot_-3,Eur_Spot_-6,Eur_Spot_-9,Eur_Spot_-12,US_Spot_0,US_Spot_-3,US_Spot_-6,US_Spot_-9,US_Spot_-12,Asia_Fut_0,Asia_Fut_-3,Asia_Fut_-6,Asia_Fut_-9,Asia_Fut_-12,Eur_Fut_0,Eur_Fut_-3,Eur_Fut_-6,Eur_Fut_-9,Eur_Fut_-12
4241,9768370,Sabetta, Russia,2021-05-18,Antwerpen Anch., Belgium,2021-05-28,0,0,0,0,0,0,0,0,0,0,1,1,26.66,27.046,25.631999999999998,24.074,24.365,2.96,2.95,2.91,2.93,2.9,,,,,9.06,24.822,26.795,26.408,25.179000000000002,24.496
4242,9768370,Antwerpen Anch., Belgium,2021-05-28,Zeebrugge, Belgium,2021-05-30,0,0,0,0,0,0,0,0,0,0,1,1,25.611,24.683000000000003,25.000999999999998,25.682,27.046,2.91,2.87,2.84,2.88,2.99,,,,,,25.06,26.208000000000002,24.634,22.715,26.365
4243,9768382,Zeebrugge, Belgium,2021-04-30,Sabetta, Russia,2021-05-09,0,0,0,0,0,0,0,0,0,0,1,1,21.901999999999997,20.534000000000002,20.265,21.275,21.026999999999997,2.86,2.91,2.79,2.72,2.75,9.06,9.06,9.06,9.06,9.06,23.27,21.406,20.048,21.11,20.938000000000002
4244,9768382,Sabetta, Russia,2021-05-09,Zeebrugge, Belgium,2021-05-18,0,0,0,0,0,0,0,0,0,0,1,1,24.074,24.365,23.241,21.901999999999997,20.534000000000002,2.93,2.9,2.96,2.86,2.91,,9.06,9.06,9.06,9.06,25.179000000000002,24.496,23.85,23.27,21.406
4245,9768382,Zeebrugge, Belgium,2021-05-18,Sabetta, Russia,2021-05-28,0,0,0,0,0,0,0,0,0,0,1,1,26.66,27.046,25.631999999999998,24.074,24.365,2.96,2.95,2.91,2.93,2.9,,,,,9.06,24.822,26.795,26.408,25.179000000000002,24.496
4246,9768394,Sabetta, Russia,2021-04-30,Mugardos, Spain,2021-05-14,0,0,0,0,0,0,0,0,0,0,1,1,21.901999999999997,20.534000000000002,20.265,21.275,21.026999999999997,2.86,2.91,2.79,2.72,2.75,9.06,9.06,9.06,9.06,9.06,23.27,21.406,20.048,21.11,20.938000000000002
4247,9768394,Mugardos, Spain,2021-05-14,Sabetta, Russia,2021-05-24,0,0,0,0,0,0,0,0,0,0,1,1,25.756,25.203000000000003,24.074,23.988000000000003,23.241,2.95,2.91,2.9,2.99,2.96,9.125,9.12,9.06,9.06,9.06,26.795,25.724,23.93,23.901999999999997,23.85
4248,9768526,Rotterdam Maasvlakte, Netherlands,2021-04-18,Sabetta, Russia,2021-04-27,0,0,0,0,0,0,0,0,0,0,1,1,21.026999999999997,20.338,19.476,19.75,19.245,2.75,2.62,2.5,2.48,2.44,9.06,9.06,9.06,9.06,9.06,20.938000000000002,20.225,19.651,18.942999999999998,19.794
4249,9768526,Sabetta, Russia,2021-04-27,Sines, Portugal,2021-05-07,0,0,0,0,0,0,0,0,0,0,1,1,20.534000000000002,20.265,21.275,21.026999999999997,20.338,2.91,2.79,2.72,2.75,2.62,9.06,9.06,9.06,9.06,9.06,21.406,20.048,21.11,20.938000000000002,20.225
4250,9768526,Sines, Portugal,2021-05-07,Sabetta, Russia,2021-05-17,0,0,0,0,0,0,0,0,0,0,1,1,25.206999999999997,23.265,23.241,21.315,20.265,2.9,3.0,2.86,2.98,2.73,9.06,9.06,9.06,9.06,9.06,23.93,23.044,23.27,21.524,19.995
4251,9768526,Sabetta, Russia,2021-05-17,Thamesport, United Kingdom (UK),2021-05-29,0,0,0,0,0,0,0,0,0,0,1,1,27.108,25.756,25.203000000000003,24.074,23.988000000000003,2.99,2.95,2.91,2.9,2.99,,9.125,9.12,9.06,9.06,26.365,26.795,25.724,23.93,23.901999999999997
4252,9769855,Dongguan, China,2021-05-04,Dongguan, China,2021-05-15,0,0,0,0,1,1,0,0,0,0,0,0,23.265,23.241,21.315,20.265,21.305,3.0,2.86,2.98,2.73,2.77,9.06,9.06,9.06,9.06,9.06,23.044,23.27,21.524,19.995,21.338
4253,9769855,Dongguan, China,2021-05-15,Dongguan, China,2021-05-25,0,0,0,0,1,1,0,0,0,0,0,0,27.046,25.631999999999998,24.074,24.365,23.241,2.95,2.91,2.93,2.9,2.96,,,,9.06,9.06,26.795,26.408,25.179000000000002,24.496,23.85
4254,9769855,Dongguan, China,2021-05-25,Singapore Anch. 1, Singapore,2021-05-30,0,0,0,0,1,1,0,0,0,0,0,0,24.683000000000003,25.000999999999998,25.682,27.046,26.413,2.87,2.84,2.88,2.99,2.95,,,,,9.125,26.208000000000002,24.634,22.715,26.365,26.291999999999998
4255,9770438,Panama Canal Anch. Atlantic, Panama,2021-05-07,Gatun Anch., Panama,2021-05-08,1,1,0,0,0,0,0,0,0,0,0,0,25.206999999999997,23.265,23.241,21.315,20.265,2.9,3.0,2.86,2.98,2.73,9.06,9.06,9.06,9.06,9.06,23.93,23.044,23.27,21.524,19.995
4256,9770921,Port Arthur Anch., United States (USA),2021-04-26,Sabine, United States (USA),2021-05-01,1,1,0,0,0,0,0,0,0,0,0,0,20.412,21.701999999999998,21.444000000000003,21.026999999999997,20.408,2.73,2.79,2.76,2.63,2.65,9.06,9.06,9.06,9.06,9.06,19.995,20.048,21.069000000000003,20.551,19.634
4257,9770933,Incheon, Korea,2021-05-02,Gladstone Anch., Australia,2021-05-20,0,0,0,0,1,0,0,1,0,0,0,0,23.241,21.901999999999997,20.412,21.701999999999998,21.444000000000003,2.96,2.91,2.73,2.79,2.76,9.06,9.06,9.06,9.06,9.06,23.85,22.52,19.995,20.048,21.069000000000003
4258,9770933,Gladstone Anch., Australia,2021-05-20,Gladstone, Australia,2021-05-21,0,0,0,0,0,0,1,1,0,0,0,0,23.730999999999998,27.108,25.756,25.203000000000003,24.074,2.86,2.99,2.95,2.91,2.9,,,9.125,9.12,9.06,24.68,26.365,26.795,25.724,23.93
4259,9770945,Ningbo, China,2021-05-06,Gladstone, Australia,2021-05-18,0,0,0,0,1,0,0,1,0,0,0,0,24.365,23.241,21.901999999999997,20.534000000000002,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
4260,9770945,Gladstone, Australia,2021-05-18,Singapore Anch. 1, Singapore,2021-05-30,0,0,0,0,0,1,1,0,0,0,0,0,26.66,27.046,25.631999999999998,24.074,24.365,2.96,2.95,2.91,2.93,2.9,,,,,9.06,24.822,26.795,26.408,25.179000000000002,24.496
4261,9771080,Qalhat, Oman,2021-05-03,Tianjin Xingang, China,2021-05-23,0,0,0,0,1,1,0,0,0,0,0,0,23.241,21.901999999999997,20.534000000000002,20.265,21.275,2.96,2.86,2.91,2.79,2.72,9.06,9.06,9.06,9.06,9.06,23.85,23.27,21.406,20.048,21.11
4262,9771913,Freeport Anch., United States (USA),2021-04-14,Boryeong, Korea,2021-05-23,1,0,0,0,0,1,0,0,0,0,0,0,20.408,19.312,20.074,19.175,19.175,2.65,2.5,2.47,2.43,2.52,9.06,9.06,9.06,9.06,9.06,19.634,19.651,19.03,19.794,19.159000000000002
4263,9774135,Singapore Anch. 1, Singapore,2021-04-25,Singapore Anch. 1, Singapore,2021-04-26,0,0,0,0,1,1,0,0,0,0,0,0,20.265,21.305,21.041999999999998,20.618000000000002,20.276,2.73,2.77,2.75,2.63,2.57,9.06,9.06,9.06,9.06,9.06,19.995,21.338,20.938000000000002,20.551,19.469
4264,9774628,Darwin, Australia,2021-04-30,Sakai, Japan,2021-05-13,0,0,0,0,0,1,1,0,0,0,0,0,21.901999999999997,20.534000000000002,20.265,21.275,21.026999999999997,2.86,2.91,2.79,2.72,2.75,9.06,9.06,9.06,9.06,9.06,23.27,21.406,20.048,21.11,20.938000000000002
4265,9779238,Panama Canal Anch. Pacific, Panama,2021-04-20,Lake Charles, United States (USA),2021-04-26,1,1,0,0,0,0,0,0,0,0,0,0,21.444000000000003,21.026999999999997,20.408,19.312,20.074,2.76,2.63,2.65,2.5,2.47,9.06,9.06,9.06,9.06,9.06,21.069000000000003,20.551,19.634,19.651,19.03
4266,9779238,Lake Charles, United States (USA),2021-04-26,Kawasaki, Japan,2021-05-24,1,0,0,0,0,1,0,0,0,0,0,0,20.412,21.701999999999998,21.444000000000003,21.026999999999997,20.408,2.73,2.79,2.76,2.63,2.65,9.06,9.06,9.06,9.06,9.06,19.995,20.048,21.069000000000003,20.551,19.634
4267,9781918,As Suways (Suez) Anch., Egypt,2021-05-04,Freeport, United States (USA),2021-05-20,0,1,0,0,0,0,0,0,1,0,0,0,23.265,23.241,21.315,20.265,21.305,3.0,2.86,2.98,2.73,2.77,9.06,9.06,9.06,9.06,9.06,23.044,23.27,21.524,19.995,21.338
4268,9781918,Freeport, United States (USA),2021-05-20,Freeport Anch., United States (USA),2021-05-21,1,1,0,0,0,0,0,0,0,0,0,0,23.730999999999998,27.108,25.756,25.203000000000003,24.074,2.86,2.99,2.95,2.91,2.9,,,9.125,9.12,9.06,24.68,26.365,26.795,25.724,23.93
4269,9781920,Port Said Anch., Egypt,2021-05-01,Pyeongtaek, Korea,2021-05-19,0,0,0,0,0,1,0,0,1,0,0,0,23.241,21.315,20.265,21.305,21.041999999999998,2.86,2.98,2.73,2.77,2.75,9.06,9.06,9.06,9.06,9.06,23.27,21.524,19.995,21.338,20.938000000000002
4270,9783124,Brofjorden, Sweden,2021-05-06,Vysotsk, Russia,2021-05-13,0,0,0,0,0,0,0,0,0,0,1,1,24.365,23.241,21.901999999999997,20.534000000000002,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
4271,9783124,Vysotsk, Russia,2021-05-13,Roytta, Finland,2021-05-17,0,0,0,0,0,0,0,0,0,0,1,1,26.413,24.099,25.206999999999997,23.265,23.241,2.95,2.93,2.9,3.0,2.86,9.125,,9.06,9.06,9.06,26.291999999999998,25.179000000000002,23.93,23.044,23.27
4272,9783124,Roytta, Finland,2021-05-17,Vysotsk, Russia,2021-05-21,0,0,0,0,0,0,0,0,0,0,1,1,27.108,25.756,25.203000000000003,24.074,23.988000000000003,2.99,2.95,2.91,2.9,2.99,,9.125,9.12,9.06,9.06,26.365,26.795,25.724,23.93,23.901999999999997
4273,9783124,Vysotsk, Russia,2021-05-21,Nynashamn, Sweden,2021-05-24,0,0,0,0,0,0,0,0,0,0,1,1,24.399,26.66,27.046,25.631999999999998,24.074,2.84,2.96,2.95,2.91,2.93,,,,,,24.634,24.822,26.795,26.408,25.179000000000002
4274,9783124,Nynashamn, Sweden,2021-05-24,Brofjorden, Sweden,2021-05-26,0,0,0,0,0,0,0,0,0,0,1,1,25.035,24.399,26.66,27.046,25.631999999999998,2.78,2.84,2.96,2.95,2.91,,,,,,24.714000000000002,24.634,24.822,26.795,26.408
4275,9791200,Panama Canal Anch. Pacific, Panama,2021-05-06,Freeport, United States (USA),2021-05-12,1,1,0,0,0,0,0,0,0,0,0,0,24.365,23.241,21.901999999999997,20.534000000000002,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
4276,9791200,Freeport, United States (USA),2021-05-12,Dunkerque, France,2021-05-29,1,0,0,0,0,0,0,0,0,0,0,1,25.631999999999998,24.074,24.365,23.241,21.901999999999997,2.91,2.93,2.9,2.96,2.86,,,9.06,9.06,9.06,26.408,25.179000000000002,24.496,23.85,23.27
4277,9791212,Ingleside, United States (USA),2021-05-06,Panama Canal Anch. Atlantic, Panama,2021-05-12,1,1,0,0,0,0,0,0,0,0,0,0,24.365,23.241,21.901999999999997,20.534000000000002,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
4278,9796781,Panama Canal Anch. Atlantic, Panama,2021-04-25,Nagoya, Japan,2021-05-20,1,0,0,0,0,1,0,0,0,0,0,0,20.265,21.305,21.041999999999998,20.618000000000002,20.276,2.73,2.77,2.75,2.63,2.57,9.06,9.06,9.06,9.06,9.06,19.995,21.338,20.938000000000002,20.551,19.469
4279,9796793,Panama Canal Anch. Atlantic, Panama,2021-03-31,Yangkou, China,2021-04-25,1,0,0,0,0,1,0,0,0,0,0,0,18.607,18.585,18.662,17.737000000000002,18.347,2.52,2.58,2.52,2.55,2.53,9.06,9.06,9.06,9.06,9.06,18.967,18.445,18.363,18.008,17.262
4280,9796793,Yangkou, China,2021-04-25,Panama Canal Anch. Pacific, Panama,2021-05-24,0,1,0,0,1,0,0,0,0,0,0,0,20.265,21.305,21.041999999999998,20.618000000000002,20.276,2.73,2.77,2.75,2.63,2.57,9.06,9.06,9.06,9.06,9.06,19.995,21.338,20.938000000000002,20.551,19.469
4281,9810020,Panama Canal Anch. Pacific, Panama,2021-05-01,Lake Charles, United States (USA),2021-05-08,1,1,0,0,0,0,0,0,0,0,0,0,23.241,21.315,20.265,21.305,21.041999999999998,2.86,2.98,2.73,2.77,2.75,9.06,9.06,9.06,9.06,9.06,23.27,21.524,19.995,21.338,20.938000000000002
4282,9810020,Lake Charles, United States (USA),2021-05-08,Thamesport, United Kingdom (UK),2021-05-22,1,0,0,0,0,0,0,0,0,0,0,1,24.074,23.988000000000003,23.241,21.901999999999997,20.412,2.9,2.99,2.96,2.91,2.73,9.06,9.06,9.06,9.06,9.06,23.93,23.901999999999997,23.85,22.52,19.995
4283,9810367,Singapore Anch. 1, Singapore,2021-05-04,Sendai, Japan,2021-05-14,0,0,0,0,1,1,0,0,0,0,0,0,23.265,23.241,21.315,20.265,21.305,3.0,2.86,2.98,2.73,2.77,9.06,9.06,9.06,9.06,9.06,23.044,23.27,21.524,19.995,21.338
4284,9810379,Kisarazu, Japan,2021-05-03,As Suways (Suez) Anch., Egypt,2021-05-23,0,0,0,0,1,0,0,0,0,1,0,0,23.241,21.901999999999997,20.534000000000002,20.265,21.275,2.96,2.86,2.91,2.79,2.72,9.06,9.06,9.06,9.06,9.06,23.85,23.27,21.406,20.048,21.11
4285,9810549,Ingleside, United States (USA),2021-03-30,Yung An, Taiwan,2021-05-11,1,0,0,0,0,1,0,0,0,0,0,0,18.332,18.585,18.257,17.664,18.061,2.55,2.52,2.56,2.55,2.45,9.06,9.06,9.06,9.06,9.06,18.84,18.68,18.567999999999998,18.008,17.749000000000002
4286,9810549,Yung An, Taiwan,2021-05-11,Ciwandan Anch., Indonesia,2021-05-18,0,0,0,0,1,1,0,0,0,0,0,0,25.203000000000003,24.074,23.988000000000003,23.241,21.901999999999997,2.91,2.9,2.99,2.96,2.91,9.12,9.06,9.06,9.06,9.06,25.724,23.93,23.901999999999997,23.85,22.52
4287,9810551,Freeport, United States (USA),2021-04-23,Swinoujscie, Poland,2021-05-14,1,0,0,0,0,0,0,0,0,0,0,1,21.701999999999998,21.444000000000003,21.026999999999997,20.408,19.312,2.79,2.76,2.63,2.65,2.5,9.06,9.06,9.06,9.06,9.06,20.048,21.069000000000003,20.551,19.634,19.651
4288,9816763,Ingleside, United States (USA),2021-03-23,Fos sur mer, France,2021-05-14,1,0,0,0,0,0,0,0,0,0,0,1,18.137,17.664,17.803,18.352999999999998,17.709,2.56,2.53,2.6,2.58,2.7,9.06,9.06,9.06,9.06,9.06,18.38,17.262,17.999000000000002,17.910999999999998,18.137999999999998
4289,9816763,Fos sur mer, France,2021-05-14,Ingleside, United States (USA),2021-05-29,0,1,0,0,0,0,0,0,0,0,1,0,25.756,25.203000000000003,24.074,23.988000000000003,23.241,2.95,2.91,2.9,2.99,2.96,9.125,9.12,9.06,9.06,9.06,26.795,25.724,23.93,23.901999999999997,23.85
4290,9819650,Salvador Anch., Brazil,2021-04-11,Thamesport, United Kingdom (UK),2021-05-08,0,0,1,0,0,0,0,0,0,0,0,1,19.312,20.074,19.175,19.175,18.332,2.5,2.47,2.43,2.52,2.55,9.06,9.06,9.06,9.06,9.06,19.651,19.03,19.794,19.159000000000002,18.84
4291,9825439,Sakai, Japan,2021-05-07,Panama Canal Anch. Pacific, Panama,2021-05-28,0,1,0,0,1,0,0,0,0,0,0,0,25.206999999999997,23.265,23.241,21.315,20.265,2.9,3.0,2.86,2.98,2.73,9.06,9.06,9.06,9.06,9.06,23.93,23.044,23.27,21.524,19.995
4292,9825568,Rotterdam Maasvlakte, Netherlands,2021-03-31,Sagunto, Spain,2021-04-27,0,0,0,0,0,0,0,0,0,0,1,1,18.607,18.585,18.662,17.737000000000002,18.347,2.52,2.58,2.52,2.55,2.53,9.06,9.06,9.06,9.06,9.06,18.967,18.445,18.363,18.008,17.262
4293,9825568,Sagunto, Spain,2021-04-27,Lake Charles, United States (USA),2021-05-11,0,1,0,0,0,0,0,0,0,0,1,0,20.534000000000002,20.265,21.275,21.026999999999997,20.338,2.91,2.79,2.72,2.75,2.62,9.06,9.06,9.06,9.06,9.06,21.406,20.048,21.11,20.938000000000002,20.225
4294,9831220,Ingleside, United States (USA),2021-04-15,Sines, Portugal,2021-04-28,1,0,0,0,0,0,0,0,0,0,0,1,20.338,19.476,19.75,19.245,19.175,2.62,2.5,2.48,2.44,2.52,9.06,9.06,9.06,9.06,9.06,20.225,19.651,18.942999999999998,19.794,19.159000000000002
4295,9831220,Sines, Portugal,2021-04-28,Corpus Christi Anch., United States (USA),2021-05-12,0,1,0,0,0,0,0,0,0,0,1,0,21.315,20.265,21.305,21.041999999999998,20.618000000000002,2.98,2.73,2.77,2.75,2.63,9.06,9.06,9.06,9.06,9.06,21.524,19.995,21.338,20.938000000000002,20.551
4296,9831220,Corpus Christi Anch., United States (USA),2021-05-12,Ingleside, United States (USA),2021-05-12,1,1,0,0,0,0,0,0,0,0,0,0,25.631999999999998,24.074,24.365,23.241,21.901999999999997,2.91,2.93,2.9,2.96,2.86,,,9.06,9.06,9.06,26.408,25.179000000000002,24.496,23.85,23.27
4297,9831220,Ingleside, United States (USA),2021-05-12,Rotterdam Maasvlakte, Netherlands,2021-05-26,1,0,0,0,0,0,0,0,0,0,0,1,25.631999999999998,24.074,24.365,23.241,21.901999999999997,2.91,2.93,2.9,2.96,2.86,,,9.06,9.06,9.06,26.408,25.179000000000002,24.496,23.85,23.27
4298,9834296,Zeebrugge, Belgium,2021-05-02,Port Said Anch., Egypt,2021-05-11,0,0,0,0,0,0,0,0,0,1,1,0,23.241,21.901999999999997,20.412,21.701999999999998,21.444000000000003,2.96,2.91,2.73,2.79,2.76,9.06,9.06,9.06,9.06,9.06,23.85,22.52,19.995,20.048,21.069000000000003
4299,9834301,Antwerpen Anch., Belgium,2021-05-06,Zeebrugge, Belgium,2021-05-08,0,0,0,0,0,0,0,0,0,0,1,1,24.365,23.241,21.901999999999997,20.534000000000002,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
4300,9834313,Caofeidian, China,2021-04-26,As Suways (Suez) Anch., Egypt,2021-05-14,0,0,0,0,1,0,0,0,0,1,0,0,20.412,21.701999999999998,21.444000000000003,21.026999999999997,20.408,2.73,2.79,2.76,2.63,2.65,9.06,9.06,9.06,9.06,9.06,19.995,20.048,21.069000000000003,20.551,19.634
4301,9834313,As Suways (Suez) Anch., Egypt,2021-05-14,Zeebrugge, Belgium,2021-05-22,0,0,0,0,0,0,0,0,1,0,0,1,25.756,25.203000000000003,24.074,23.988000000000003,23.241,2.95,2.91,2.9,2.99,2.96,9.125,9.12,9.06,9.06,9.06,26.795,25.724,23.93,23.901999999999997,23.85
4302,9834325,Anjeong, Korea,2021-04-29,As Suways (Suez) Anch., Egypt,2021-05-17,0,0,0,0,1,0,0,0,0,1,0,0,21.901999999999997,20.412,21.701999999999998,21.444000000000003,21.026999999999997,2.91,2.73,2.79,2.76,2.63,9.06,9.06,9.06,9.06,9.06,22.52,19.995,20.048,21.069000000000003,20.551
4303,9834325,As Suways (Suez) Anch., Egypt,2021-05-17,Zeebrugge, Belgium,2021-05-29,0,0,0,0,0,0,0,0,1,0,0,1,27.108,25.756,25.203000000000003,24.074,23.988000000000003,2.99,2.95,2.91,2.9,2.99,,9.125,9.12,9.06,9.06,26.365,26.795,25.724,23.93,23.901999999999997
4304,9844863,Yung An, Taiwan,2021-05-06,Singapore Anch. 1, Singapore,2021-05-12,0,0,0,0,1,1,0,0,0,0,0,0,24.365,23.241,21.901999999999997,20.534000000000002,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
4305,9844863,Singapore Anch. 1, Singapore,2021-05-12,Wheatstone LNG Term., Australia,2021-05-21,0,0,0,0,1,0,0,1,0,0,0,0,25.631999999999998,24.074,24.365,23.241,21.901999999999997,2.91,2.93,2.9,2.96,2.86,,,9.06,9.06,9.06,26.408,25.179000000000002,24.496,23.85,23.27
4306,9844863,Wheatstone LNG Term., Australia,2021-05-21,Niigata, Japan,2021-06-01,0,0,0,0,0,1,1,0,0,0,0,0,24.399,26.66,27.046,25.631999999999998,24.074,2.84,2.96,2.95,2.91,2.93,,,,,,24.634,24.822,26.795,26.408,25.179000000000002
4307,9845013,Ingleside, United States (USA),2021-04-17,Fos sur mer, France,2021-05-09,1,0,0,0,0,0,0,0,0,0,0,1,21.026999999999997,20.408,19.312,20.074,19.175,2.63,2.65,2.5,2.47,2.43,9.06,9.06,9.06,9.06,9.06,20.551,19.634,19.651,19.03,19.794
4308,9845013,Fos sur mer, France,2021-05-09,Gibraltar West Anch., Gibraltar,2021-05-12,0,0,0,0,0,0,0,0,0,0,1,1,24.074,24.365,23.241,21.901999999999997,20.534000000000002,2.93,2.9,2.96,2.86,2.91,,9.06,9.06,9.06,9.06,25.179000000000002,24.496,23.85,23.27,21.406
4309,9845013,Gibraltar West Anch., Gibraltar,2021-05-12,Escombreras, Spain,2021-05-27,0,0,0,0,0,0,0,0,0,0,1,1,25.631999999999998,24.074,24.365,23.241,21.901999999999997,2.91,2.93,2.9,2.96,2.86,,,9.06,9.06,9.06,26.408,25.179000000000002,24.496,23.85,23.27
4310,9845764,Fos sur mer, France,2021-04-24,Freeport, United States (USA),2021-05-09,0,1,0,0,0,0,0,0,0,0,1,0,20.265,21.275,21.026999999999997,20.338,19.476,2.79,2.72,2.75,2.62,2.5,9.06,9.06,9.06,9.06,9.06,20.048,21.11,20.938000000000002,20.225,19.651
4311,9845764,Freeport, United States (USA),2021-05-09,Algeciras Anch., Spain,2021-05-21,1,0,0,0,0,0,0,0,0,0,0,1,24.074,24.365,23.241,21.901999999999997,20.534000000000002,2.93,2.9,2.96,2.86,2.91,,9.06,9.06,9.06,9.06,25.179000000000002,24.496,23.85,23.27,21.406
4312,9845764,Algeciras Anch., Spain,2021-05-21,Marmara Ereglisi, Turkey,2021-05-27,0,0,0,0,0,1,0,0,0,0,1,0,24.399,26.66,27.046,25.631999999999998,24.074,2.84,2.96,2.95,2.91,2.93,,,,,,24.634,24.822,26.795,26.408,25.179000000000002
4313,9845776,Sabine, United States (USA),2021-04-11,Mab Tapud, Thailand,2021-05-16,1,0,0,0,0,1,0,0,0,0,0,0,19.312,20.074,19.175,19.175,18.332,2.5,2.47,2.43,2.52,2.55,9.06,9.06,9.06,9.06,9.06,19.651,19.03,19.794,19.159000000000002,18.84
4314,9845776,Mab Tapud, Thailand,2021-05-16,Singapore Anch. 3, Singapore,2021-05-20,0,0,0,0,1,1,0,0,0,0,0,0,27.046,26.413,24.099,25.206999999999997,23.265,2.99,2.95,2.93,2.9,3.0,,9.125,,9.06,9.06,26.365,26.291999999999998,25.179000000000002,23.93,23.044
4315,9845788,Pyeongtaek, Korea,2021-04-18,Panama Canal Anch. Pacific, Panama,2021-05-12,0,1,0,0,1,0,0,0,0,0,0,0,21.026999999999997,20.338,19.476,19.75,19.245,2.75,2.62,2.5,2.48,2.44,9.06,9.06,9.06,9.06,9.06,20.938000000000002,20.225,19.651,18.942999999999998,19.794
4316,9849887,Rotterdam Maasvlakte, Netherlands,2021-05-05,Lake Charles, United States (USA),2021-05-19,0,1,0,0,0,0,0,0,0,0,1,0,23.988000000000003,23.241,21.901999999999997,20.412,21.701999999999998,2.99,2.96,2.91,2.73,2.79,9.06,9.06,9.06,9.06,9.06,23.901999999999997,23.85,22.52,19.995,20.048
4317,9850666,Freeport, United States (USA),2021-04-05,Sakai, Japan,2021-05-13,1,0,0,0,0,1,0,0,0,0,0,0,19.175,19.175,18.332,18.585,18.257,2.43,2.52,2.55,2.52,2.56,9.06,9.06,9.06,9.06,9.06,19.794,19.159000000000002,18.84,18.68,18.567999999999998
4318,9850666,Sakai, Japan,2021-05-13,Okpo, Korea,2021-05-21,0,0,0,0,1,1,0,0,0,0,0,0,26.413,24.099,25.206999999999997,23.265,23.241,2.95,2.93,2.9,3.0,2.86,9.125,,9.06,9.06,9.06,26.291999999999998,25.179000000000002,23.93,23.044,23.27
4319,9850678,Ras Laffan, Qatar,2021-04-28,Recalada Anch., Argentina,2021-05-25,0,0,0,1,1,0,0,0,0,0,0,0,21.315,20.265,21.305,21.041999999999998,20.618000000000002,2.98,2.73,2.77,2.75,2.63,9.06,9.06,9.06,9.06,9.06,21.524,19.995,21.338,20.938000000000002,20.551
4320,9850678,Recalada Anch., Argentina,2021-05-25,Escobar LNG LNG Term., Argentina,2021-05-27,0,0,1,1,0,0,0,0,0,0,0,0,24.683000000000003,25.000999999999998,25.682,27.046,26.413,2.87,2.84,2.88,2.99,2.95,,,,,9.125,26.208000000000002,24.634,22.715,26.365,26.291999999999998
4321,9850678,Escobar LNG LNG Term., Argentina,2021-05-27,Montevideo Anch., Uruguay,2021-05-29,0,0,1,1,0,0,0,0,0,0,0,0,26.741999999999997,25.035,24.399,26.66,27.046,2.85,2.78,2.84,2.96,2.95,,,,,,25.215999999999998,24.714000000000002,24.634,24.822,26.795
4322,9851634,Freeport, United States (USA),2021-05-01,Port Said Anch., Egypt,2021-05-18,1,0,0,0,0,0,0,0,0,1,0,0,23.241,21.315,20.265,21.305,21.041999999999998,2.86,2.98,2.73,2.77,2.75,9.06,9.06,9.06,9.06,9.06,23.27,21.524,19.995,21.338,20.938000000000002
4323,9851634,Port Said Anch., Egypt,2021-05-18,As Suways (Suez) Anch., Egypt,2021-05-19,0,0,0,0,0,0,0,0,1,1,0,0,26.66,27.046,25.631999999999998,24.074,24.365,2.96,2.95,2.91,2.93,2.9,,,,,9.06,24.822,26.795,26.408,25.179000000000002,24.496
4324,9851646,Sabine, United States (USA),2021-04-08,Niigata, Japan,2021-05-18,1,0,0,0,0,1,0,0,0,0,0,0,20.074,19.175,19.175,18.332,18.585,2.47,2.43,2.52,2.55,2.52,9.06,9.06,9.06,9.06,9.06,19.03,19.794,19.159000000000002,18.84,18.68
4325,9851646,Niigata, Japan,2021-05-18,Singapore Anch. 1, Singapore,2021-05-27,0,0,0,0,1,1,0,0,0,0,0,0,26.66,27.046,25.631999999999998,24.074,24.365,2.96,2.95,2.91,2.93,2.9,,,,,9.06,24.822,26.795,26.408,25.179000000000002,24.496
4326,9851787,Port Arthur Anch., United States (USA),2021-05-06,Sabine, United States (USA),2021-05-07,1,1,0,0,0,0,0,0,0,0,0,0,24.365,23.241,21.901999999999997,20.534000000000002,20.265,2.9,2.96,2.86,2.91,2.79,9.06,9.06,9.06,9.06,9.06,24.496,23.85,23.27,21.406,20.048
