Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Origine,ATD,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
PUTERI NILAM,9030826,533035000,Malaysia,274,43,86211,73519,"Nagoya, Japan",2021-04-27-02:14,BTU MY,,2021-05-12-01:00,9.3,,173.3°,14.7 kn,-,2021-05-09,2021-04-27-05:56
AL BIDDA,9132741,431207000,Japan,298,46,111124,72462,"Ras Laffan, Qatar",2021-04-24-06:26,"Yanai, Japan",,2021-05-11-21:40,10.9,,51.5°,14.3 kn,-,2021-05-09,2021-05-04-03:27
ASEEM,9377547,249780000,Malta,285,43,97874,86655,"Ras Laffan, Qatar",2021-05-08-19:59,"Dahej, India",,2021-05-12-21:27,12.0,,95.0°,17.7 kn,Under way,2021-05-09,2021-05-09-06:11
LNG MEGREZ,9834325,477345600,Hong Kong,295,45,114790,97000,"Anjeong, Korea",2021-04-30-02:41,"As Suways / Suez Port, Egypt",,2021-05-17-13:00,9.4,,318.0°,18.6 kn,-,2021-05-09,2021-05-06-12:05
PUTERI ZAMRUD,9030838,533130000,Malaysia,274,43,86205,73519,"Hongqiao, China",2021-05-09-02:37,"Yangshan Port, China",,2021-05-09-00:30,11.3,,68.2°,0.1 kn,Moored,2021-05-09,2021-05-09-08:55
LNG EBISU,9329291,311004400,Bahamas,290,49,118910,81032,"Shikama, Japan",2021-05-08-01:46,"Dampier, Australia",,2021-05-17-21:00,9.9,,14.0°,0.0 kn,Moored,2021-05-09,2021-05-09-06:55
MARAN GAS PSARA,9844863,241692000,Greece,295,46,113822,96000,"Yung An, Taiwan",2021-05-07-23:38,FOR ORDERS,,2021-05-12-23:00,9.8,,210.5°,16.4 kn,Under way,2021-05-09,2021-05-08-22:54
METHANE ALISON VICTORIA,9321768,310540000,Bermuda,283,43,95753,79058,"Darwin Anch., Australia",2021-05-06-19:11,DARWIN OPL,,2021-05-07-06:00,9.5,,122.1°,0.0 kn,At anchor,2021-05-09,2021-05-09-02:29
MARAN GAS HECTOR,9682605,241425000,Greece,290,46,113502,92640,"Panama Canal Anch. Atlantic, Panama",2021-04-29-08:27,"Zhuhai, China",,2021-05-22-22:00,11.5,,290.2°,18.2 kn,-,2021-05-09,2021-05-06-23:45
CESI TIANJIN,9694749,477010900,Hong Kong,290,46,113397,95628,"Tianjin Xingang, China",2021-05-01-01:41,"Gladstone, Australia",,2021-05-12-01:30,9.3,,172.4°,19.8 kn,-,2021-05-09,2021-05-02-06:53
ENERGY INTEGRITY,9859739,538008877,Marshall Islands,-,-,114000,95000,"Okpo, Korea",2021-04-22-22:20,GAS TRIAL(DSME 2485),,2021-04-23-12:00,9.4,,218.5°,1.5 kn,-,2021-05-09,2021-04-22-11:22
HELLAS DIANA,9872987,215685000,Malta,-,-,116284,83000,"Singapore Anch. 1, Singapore",2021-04-11-18:39,FOR ORDERS,,2021-05-16-11:00,9.5,,313.7°,17.0 kn,-,2021-05-09,2021-04-25-19:30
DAPENG MOON,9308481,477058900,Hong Kong,292,43,97871,82645,"Dapeng, China",2021-05-09-02:54,CN SZ,,2021-05-09-02:00,11.5,,159.1°,0.0 kn,Under way,2021-05-09,2021-05-09-03:29
TANGGUH FOJA,9349007,370168000,Panama,285,43,97897,82338,"Tangguh Anch., Indonesia",2021-05-04-23:59,ID NTI,,2021-05-09-10:00,9.1,,94.2°,16.4 kn,-,2021-05-09,2021-03-05-06:59
BW LESMES,9873840,563121700,Singapore,-,-,115338,92800,"Jakarta Anch., Indonesia",2021-04-29-02:45,WITHNELL BAY,,2021-05-11-04:00,9.3,,231.5°,11.3 kn,-,2021-05-09,2021-04-29-13:15
LNGSHIPS ATHENA,9872949,215762000,Malta,-,-,116542,93534,"Gladstone, Australia",2021-04-22-20:15,Destination not available,,-,11.1,,153.7°,12.0 kn,Under way,2021-05-09,2021-05-09-08:54
AMAN SENDAI,9134323,533209000,Malaysia,130,26,16336,10957,"Sendai, Japan",2021-05-09-01:04,"Bintulu, Sarawak, Malaysia",,2021-05-18-04:00,6.0,,4.6°,14.0 kn,-,2021-05-09,2021-05-07-13:51
FLEX VOLUNTEER,9862463,538009058,Marshall Islands,297,46,116430,81950,"Salvador Anch., Brazil",2021-05-03-09:08,FOR ORDERS,,2021-05-04-16:06,9.8,,185.9°,13.7 kn,-,2021-05-09,2021-05-04-17:38
BW HELIOS,9873852,563126800,Singapore,-,-,114000,95000,"Okpo Anch., Korea",2021-04-29-22:26,DSME-2497 SEA TRIAL,,2021-05-02-08:30,8.5,,35.5°,14.9 kn,-,2021-05-09,2021-04-26-19:40
LNG ADVENTURE,9870159,228391700,France,-,-,115408,87900,"Lake Charles, United States (USA)",2021-05-05-21:06,"Port Said, Egypt",,2021-05-21-16:00,11.5,,79.4°,18.8 kn,-,2021-05-09,2021-05-08-15:48
PUTERI DELIMA SATU,9211872,533735000,Malaysia,276,43,94430,75929,"Sakai, Japan",2021-05-08-04:59,"Bintulu, Sarawak, Malaysia",,2021-05-25-01:00,9.8,,179.8°,15.6 kn,-,2021-05-09,2021-05-08-12:28
PAN ASIA,9750220,477096200,Hong Kong,290,47,114996,88613,"Sabine, United States (USA)",2021-04-27-13:43,FOR  ORDERS,,2021-05-19-00:01,11.4,,118.9°,19.2 kn,-,2021-05-09,2021-04-28-18:22
GRAND ELENA,9332054,209407000,Cyprus,288,49,122239,74127,"Xiuyu, China",2021-05-08-08:15,"Prigorodnoye, Russia",,2021-05-16-07:00,9.7,,93.8°,0.0 kn,Moored,2021-05-09,2021-05-09-08:56
ENSHU MARU,9749609,357121000,Panama,293,49,127088,83708,"Shimizu, Japan",2021-05-06-00:37,"Kawasaki, Japan",,2021-05-09-04:49,11.0,,277.7°,0.0 kn,Moored,2021-05-09,2021-05-09-08:54
LNG PIONEER,9256602,311906000,Bahamas,277,43,93786,77712,"Pasir Gudang, Johor Anch., Malaysia",2021-04-06-22:33,Destination not available,,-,11.2,,50.9°,9.6 kn,-,2021-05-09,2021-04-07-10:59
LNG MALEO,8701791,431015000,Japan,272,47,106717,66892,"Dongjiakou, China",2021-04-30-00:36,"Taichung, Taiwan",,2021-05-12-22:00,10.9,,175.8°,17.7 kn,-,2021-05-09,2021-05-01-12:14
AL DEEBEL,9307176,308031000,Bahamas,283,43,95824,78594,"Taichung, Taiwan",2021-05-04-22:08,"Ras Laffan, Qatar",,2021-05-17-04:00,9.5,,319.0°,19.6 kn,-,2021-05-09,2021-05-09-05:43
PUTERI MUTIARA SATU,9261205,533920000,Malaysia,276,43,94446,76229,"Sakaide, Japan",2021-05-05-01:57,BTU MY,,2021-05-12-00:00,9.1,,206.9°,15.8 kn,-,2021-05-09,2021-05-08-19:44
GASLOG WALES,9853137,310786000,Bermuda,297,47,120859,98000,"Freeport, United States (USA)",2021-05-01-01:33,FOR ORDERS,,2021-05-20-04:00,11.4,,84.8°,13.4 kn,-,2021-05-09,2021-05-04-03:06
LNGSHIP MANHATTAN,9872901,215755000,Malta,-,-,114000,93200,"Ulsan, Korea",2021-05-08-01:48,"Gladstone, Australia",,2021-05-22-00:01,6.0,,223.2°,13.7 kn,-,2021-05-09,2021-05-08-05:35
GOLAR ARCTIC,9253105,538002656,Marshall Islands,280,43,94934,74894,"Singapore Anch. 1, Singapore",2021-05-08-22:03,"Singapore, Singapore",,2021-05-17-00:01,11.5,,79.2°,12.8 kn,At anchor,2021-05-09,2021-05-09-02:31
SERI ALAM,9293832,533925000,Malaysia,283,43,95729,83482,"Nagoya Anch., Japan",2021-04-25-05:41,"Bintulu, Sarawak, Malaysia",,2021-05-11-00:00,9.6,,127.1°,14.4 kn,-,2021-05-09,2021-04-25-07:11
ENERGY INNOVATOR,9758832,431048000,Japan,300,49,121981,88668,"Pasir Gudang, Johor Anch., Malaysia",2021-05-03-02:19,"Beihai, China",,2021-05-12-00:01,11.3,,87.1°,15.8 kn,-,2021-05-09,2021-05-03-02:46
DOHA,9085637,431213000,Japan,298,46,111184,72337,"Ras Laffan, Qatar",2021-04-19-13:12,JP KZT,,2021-05-09-23:30,11.0,,44.0°,12.9 kn,-,2021-05-09,2021-05-04-12:43
NIZWA LNG,9294264,371381000,Panama,290,49,118608,77252,"Mab Tapud, Thailand",2021-04-30-01:37,PSQ OMAN,,2021-05-19-04:00,10.1,,313.3°,15.0 kn,Under way,2021-05-09,2021-05-09-08:28
MARAN GAS ALEXANDRIA,9650054,241353000,Greece,289,46,105773,90494,"Rotterdam Maasvlakte, Netherlands",2021-04-28-08:54,FOR ORDERS,,2021-05-15-06:00,9.8,,244.1°,14.7 kn,-,2021-05-09,2021-04-29-12:59
LNG ROSENROT,9877133,538008979,Marshall Islands,298,48,119891,99000,"Freeport Anch., United States (USA)",2021-04-14-13:14,"Qingdao, China",,2021-05-22-06:00,11.2,,92.4°,17.3 kn,-,2021-05-09,2021-05-03-13:25
LNG AQUARIUS,7390181,525001084,Indonesia,285,44,95084,72622,"Jakarta Terminal Anch., Indonesia",2021-04-19-00:02,Destination not available,,-,10.9,,158.1°,0.0 kn,At anchor,2021-05-09,2021-05-09-08:53
BONITO LNG,9845788,215532000,Malta,299,46,116542,93200,"Pyeongtaek, Korea",2021-04-19-00:18,-,,2021-05-12-02:00,9.4,,135.3°,16.1 kn,-,2021-05-09,2021-04-19-17:51
ARISTIDIS I,9862906,215669000,Malta,299,46,116581,92789,"Experience FPSO, Brazil",2021-05-08-11:26,"Salvador, Brazil",,2021-05-08-09:00,11.5,,303.1°,1.1 kn,-,2021-05-09,2021-05-08-11:06
SOLARIS,9634098,310679000,Bermuda,285,43,98075,81853,"Savannah, United States (USA)",2021-04-29-23:28,FOR ORDERS,,2021-05-25-03:00,11.3,,73.0°,12.9 kn,Under way,2021-05-09,2021-05-09-08:55
FLEX VIGILANT,9862475,538009179,Marshall Islands,-,-,112000,81950,"Daebul/Yeongam-gun, Korea",2021-03-15-00:30,Destination not available,,-,9.0,,216.1°,1.3 kn,-,2021-05-09,2021-03-08-20:11
AL WAKRAH,9086746,431061000,Japan,298,46,111124,72453,"Ras Laffan, Qatar",2021-05-06-12:14,>JP YKK E,,2021-05-21-22:00,11.2,,131.6°,17.8 kn,Under way,2021-05-09,2021-05-09-02:34
KUMUL,9613161,477588600,Hong Kong,290,47,114166,96311,"Singapore, Singapore",2021-04-21-01:45,SEMBAWANG,,2021-05-08-01:00,6.1,,225.9°,0.1 kn,Moored,2021-05-09,2021-05-09-08:54
HL MUSCAT,9155078,441229000,Korea,280,43,93765,75463,"Anjeong, Korea",2021-04-28-03:14,"Tongyeong, Korea",,2021-04-28-01:00,8.9,,351.8°,11.2 kn,-,2021-05-09,2021-04-21-18:08
LNG JUNO,9774628,311000583,Bahamas,298,49,149367,97917,"Darwin, Australia",2021-05-02-02:10,SBK_JP,,2021-05-12-21:00,11.2,,313.9°,12.1 kn,-,2021-05-09,2021-05-02-03:22
METHANE NILE EAGLE,9321770,310551000,Bermuda,283,43,95753,79006,"Zeebrugge, Belgium",2021-04-13-04:47,"Huelva, Spain",,2021-05-04-19:00,9.4,,225.0°,11.1 kn,Under way,2021-05-09,2021-05-09-08:55
BROOG,9085651,431870000,Japan,298,46,111123,72339,"Nagoya, Japan",2021-05-09-00:16,"Ras Laffan, Qatar",,2021-05-26-09:00,9.2,,173.3°,10.2 kn,Under way,2021-05-09,2021-05-09-03:00
BRITISH SPONSOR,9766580,232006295,Isle of Man,295,46,115366,94360,"Ingleside, United States (USA)",2021-04-13-18:30,"Mab Tapud, Thailand",,2021-05-24-06:00,11.4,,90.5°,13.7 kn,-,2021-05-09,2021-05-03-14:51
