Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Origine,ATD,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
IBRI LNG,9317315,355580000,Panama,290,49,118608,77282,"Lake Charles, United States (USA)",2021-05-24-23:17,"Ennore, India",,2021-06-28-06:00,11.4,,84.7°,16.2 kn,-,2021-06-26,2021-06-15-10:30
ARCTIC VOYAGER,9275335,309998000,Bahamas,290,49,118571,75485,"Ferrol, Spain",2021-06-25-08:40,Destination not available,,-,9.1,,128.1°,1.3 kn,Under way,2021-06-26,2021-06-26-10:38
ARCTIC DISCOVERER,9276389,309481000,Bahamas,290,49,118571,75485,"Port Arthur Anch., United States (USA)",2021-06-25-11:09,"Sabine, United States (USA)",,2021-06-25-13:39,9.8,,105.9°,0.0 kn,Moored,2021-06-26,2021-06-26-10:36
LALLA FATMA N'SOUMER,9275347,311775000,Bahamas,290,49,118363,80920,"Fos sur mer, France",2021-06-26-06:56,FOS CAVAOU FRANCE,,2021-06-26-05:00,11.5,,64.1°,0.1 kn,Moored,2021-06-26,2021-06-26-10:28
ELISA LARUS,9852975,228385600,France,297,46,118286,82244,"Panama Canal Anch. Pacific, Panama",2021-05-31-03:21,"Kisarazu, Japan",,2021-06-26-03:36,11.5,,67.7°,0.0 kn,Moored,2021-06-26,2021-06-26-10:38
FUJI LNG,9275359,229443000,Malta,290,49,118219,77351,"Sabine, United States (USA)",2021-05-27-10:26,Destination not available,,-,11.2,,107.4°,17.2 kn,-,2021-06-26,2021-06-15-15:39
SYMPHONIC BREEZE,9330745,309839000,Bahamas,290,49,117895,77163,"Singapore Anch. 1, Singapore",2021-06-07-23:55,"Darwin Anch., Australia",,2021-06-24-01:31,9.7,,74.7°,0.1 kn,At anchor,2021-06-26,2021-06-26-08:34
DIAMOND GAS METROPOLIS,9862487,311000968,Bahamas,297,46,117564,81950,"Freeport, United States (USA)",2021-06-23-17:39,"Cristobal, Panama",,2021-06-28-17:00,11.5,,129.0°,14.1 kn,-,2021-06-26,2021-06-25-01:42
YAMAL SPIRIT,9781920,311000666,Bahamas,294,48,117162,91610,"Zeebrugge, Belgium",2021-06-17-18:10,"Yung An, Taiwan",,2021-07-20-16:01,11.5,,151.9°,17.9 kn,-,2021-06-26,2021-06-24-04:53
SK AUDACE,9693161,373808000,Panama,292,48,117031,94665,"Freeport, United States (USA)",2021-06-25-18:57,"Cristobal, Panama",,2021-06-30-19:00,11.2,,167.0°,0.0 kn,Moored,2021-06-26,2021-06-26-10:33
SK RESOLUTE,9693173,354184000,Panama,292,48,117031,94665,"Incheon, Korea",2021-06-23-03:41,"KRYS""C""ANC",,2021-06-24-03:00,9.6,,106.5°,19.4 kn,-,2021-06-26,2021-06-23-19:43
SCF LA PEROUSE,9849887,636019530,Liberia,299,46,116779,81855,"Dahej, India",2021-06-16-02:38,"Rio de Janeiro, Brazil",,2021-07-04-09:00,11.0,,255.5°,17.3 kn,Under way,2021-06-26,2021-06-26-01:55
SCF BARENTS,9864746,636019878,Liberia,299,46,116779,81855,"Gaolan, China",2021-06-25-03:42,"Singapore, Singapore",,2021-06-28-10:00,9.5,,147.0°,19.7 kn,-,2021-06-26,2021-06-25-05:25
SCF TIMMERMAN,9870525,636020078,Liberia,299,46,116779,81855,"Punta Europa, Equatorial Guinea",2021-06-23-12:40,FOR ORDERS,,2021-07-04-04:00,11.5,,289.3°,1.3 kn,-,2021-06-26,2021-06-15-17:21
UMM AL ASHTAN,9074652,636010647,Liberia,290,48,116703,73100,"Khor al Fakkan Anch., United Arab Emirates (UAE)",2021-06-24-08:44,AE DAS>AEKLF  C,,2021-06-25-08:08,11.3,,195.9°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:33
AL HAMRA,9074640,636010544,Liberia,289,48,116703,72990,"Dapeng, China",2021-06-13-05:40,"Dubai / Port Rashid, United Arab Emirates (UAE)",,2021-07-03-03:00,,,313.0°,15.5 kn,-,2021-06-26,2021-06-18-04:33
MUBARAZ,9074626,636010373,Liberia,290,48,116703,72950,"Kisarazu, Japan",2021-06-25-05:53,"Das Island, United Arab Emirates (UAE)",,2021-07-19-03:03,9.9,,229.5°,14.6 kn,-,2021-06-26,2021-06-25-20:07
MRAWEH,9074638,636010457,Liberia,290,48,116703,73040,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-06-20-12:18,AE DAS>IN DAHA,,2021-06-25-18:31,11.5,,110.7°,10.0 kn,-,2021-06-26,2021-06-22-14:23
LNG ABALAMABIE,9690171,310731000,Bermuda,292,48,116568,86925,"Fos sur mer, France",2021-06-05-13:54,"Ferrol, Spain",,2021-06-13-05:08,9.2,,19.4°,0.0 kn,Moored,2021-06-26,2021-06-26-10:34
LNG FINIMA II,9690145,310722000,Bermuda,292,48,116568,86867,"Bonny, Nigeria",2021-06-20-19:48,"Sines, Portugal",,2021-06-30-11:00,11.6,,358.8°,17.9 kn,Under way,2021-06-26,2021-06-26-09:25
LNG ABUJA II,9690169,310730000,Bermuda,292,48,116568,87147,"Montoir, France",2021-06-07-02:00,WEST AFRICA,,2021-06-03-07:00,9.3,,146.8°,12.6 kn,-,2021-06-26,2021-06-21-04:24
LNG PORT-HARCOURT II,9690157,310719000,Bermuda,292,48,116568,87139,"Fos sur mer, France",2021-06-10-08:50,Destination not available,,-,9.7,,135.1°,10.0 kn,-,2021-06-26,2021-06-21-04:32
LA SEINE,9845764,215503000,Malta,299,46,116542,93200,"Freeport, United States (USA)",2021-06-20-00:36,PANAMA,,2021-06-23-20:30,11.7,,325.9°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:36
FLEX AURORA,9857365,538008764,Marshall Islands,297,46,116430,83000,"Ingleside, United States (USA)",2021-06-03-12:57,"Dahej, India",,2021-07-03-02:30,10.9,,75.9°,17.3 kn,-,2021-06-26,2021-06-23-15:09
COOL DISCOVERER,9861031,215567000,Malta,299,46,116354,92800,"Gibraltar West Anch., Gibraltar",2021-06-18-13:47,USA FOR ORDERS,,2021-07-03-00:01,9.3,,263.0°,18.3 kn,-,2021-06-26,2021-06-19-01:23
LA MANCHA KNUTSEN,9721724,224444000,Spain,284,46,116246,92802,"Dubai / Port Rashid, United Arab Emirates (UAE)",2021-06-07-08:28,AD DXB,,2021-06-07-03:00,6.1,,129.0°,0.0 kn,Moored,2021-06-26,2021-06-26-06:54
RIOJA KNUTSEN,9721736,224451000,Spain,290,46,116246,92782,"Panama Canal Anch. Atlantic, Panama",2021-06-22-20:43,"Corpus Christi, United States (USA)",,2021-07-06-06:00,9.6,,22.6°,12.3 kn,-,2021-06-26,2021-06-22-23:28
LNG LAGOS II,9692014,310721000,Bermuda,300,46,115995,99025,"Jebel Ali Anch., United Arab Emirates (UAE)",2021-06-19-04:45,"Bonny, Nigeria",,2021-07-15-01:00,9.0,,120.1°,18.8 kn,-,2021-06-26,2021-06-20-13:55
LNG BONNY II,9692002,310720000,Bermuda,300,46,115995,98954,"Bonny, Nigeria",2021-06-11-21:00,FOS CAVAOU,,2021-06-28-02:00,11.8,,46.6°,15.0 kn,Under way,2021-06-26,2021-06-26-10:34
LNG CROSS RIVER,9262223,310478000,Bermuda,288,48,115993,79591,"Santa Cruz de Tenerife Anch., Spain",2021-06-22-08:22,"TENERIFE, OPL",,2021-06-27-09:00,10.4,,45.0°,9.2 kn,Under way,2021-06-26,2021-06-26-08:04
LNG RIVER NIGER,9262235,310479000,Bermuda,288,48,115993,79541,"Sines, Portugal",2021-06-01-06:04,"Montoir, France",,2021-07-06-04:00,11.2,,180.0°,16.1 kn,-,2021-06-26,2021-06-11-03:36
LNG ADAMAWA,9262211,310469000,Bermuda,289,48,115993,79566,"Bonny, Nigeria",2021-06-17-23:37,"Mina' al Ahmadi, Kuwait",,2021-07-09-08:00,11.3,,74.7°,15.6 kn,Under way,2021-06-26,2021-06-25-23:25
LNG AKWA IBOM,9262209,310453000,Bermuda,289,48,115993,79633,"Fos sur mer, France",2021-06-02-08:25,"Bonny, Nigeria",,2021-06-29-06:00,10.4,,168.8°,9.5 kn,-,2021-06-26,2021-06-12-10:17
SM EAGLE,9761827,370895000,Panama,295,46,115716,97975,"Okpo Anch., Korea",2021-06-07-06:53,"Balboa, Panama",,2021-06-26-13:00,9.8,,125.2°,18.1 kn,-,2021-06-26,2021-06-20-16:33
GASLOG GEORGETOWN,9864916,310800000,Bermuda,293,46,115636,89000,"Port Arthur Anch., United States (USA)",2021-06-24-22:14,"Balboa, Panama",,2021-06-18-13:00,9.6,,299.7°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:38
HYUNDAI PEACEPIA,9761853,374816000,Panama,296,46,115541,98344,"Okpo Anch., Korea",2021-06-20-09:13,"Balboa, Panama",,2021-07-10-20:00,9.7,,52.2°,19.2 kn,-,2021-06-26,2021-06-21-13:53
BRITISH CONTRIBUTOR,9766554,232006298,Isle of Man,295,46,115366,94558,"Port Arthur Anch., United States (USA)",2021-06-05-14:21,"Rio de Janeiro, Brazil",,2021-06-26-09:00,11.2,,139.1°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:37
BRITISH MENTOR,9766578,232006296,Isle of Man,295,46,115366,94528,"Lese, Papua New Guinea",2021-06-22-00:57,"Dapeng, China",,2021-07-04-22:00,12.5,,171.1°,16.2 kn,-,2021-06-26,2021-06-09-19:47
BRITISH LISTENER,9766566,232006297,Isle of Man,295,46,115366,94494,"Freeport Anch., United States (USA)",2021-06-26-02:29,"Cove Point, United States (USA)",,2021-07-01-06:00,9.0,,155.0°,15.4 kn,-,2021-06-26,2021-06-26-10:27
BRITISH PARTNER,9766530,232006301,Isle of Man,295,46,115366,94442,"Mab Tapud, Thailand",2021-06-19-05:55,"Qalhat, Oman",,2021-07-04-04:00,9.4,,311.0°,16.4 kn,-,2021-06-26,2021-06-22-01:23
PEARL LNG,9862346,215573000,Malta,293,46,115345,88000,"Tianjin Xingang, China",2021-06-19-00:40,FOR ORDERS,,2021-07-02-20:00,9.4,,143.4°,15.7 kn,-,2021-06-26,2021-06-20-16:38
FLEX RANGER,9709025,538007621,Marshall Islands,293,46,115174,88684,"Panama Canal Anch. Pacific, Panama",2021-06-22-07:24,"Corpus Christi, United States (USA)",,2021-06-26-09:00,9.1,,296.2°,16.5 kn,Under way,2021-06-26,2021-06-26-10:33
FLEX RAINBOW,9709037,538007620,Marshall Islands,293,46,115174,88684,"Ras Laffan, Qatar",2021-06-17-10:51,WAIT. CREW CHANGE,,2021-07-31-18:00,10.9,,152.8°,0.6 kn,Under way,2021-06-26,2021-06-26-10:39
GASLOG GLADSTONE,9744025,310779000,Bermuda,293,46,115024,87955,"Ningbo, China",2021-06-16-07:32,FOR ORDERS,,2021-06-26-17:00,9.8,,86.7°,18.0 kn,-,2021-06-26,2021-06-16-12:43
PAN EUROPE,9750244,477157300,Hong Kong,290,47,114996,88613,"Pena Blanca Anch., Panama",2021-05-30-13:57,PRELUDE AUSTRALIA,,2021-07-05-00:01,9.5,,117.8°,19.8 kn,Under way,2021-06-26,2021-06-26-10:38
PAN AMERICAS,9750232,477142700,Hong Kong,290,47,114996,88425,"Quintero, Chile",2021-06-08-15:46,FOR ORDERS,,2021-08-15-00:05,9.6,,347.5°,17.8 kn,-,2021-06-26,2021-06-08-18:16
PAN AFRICA,9750256,477168300,Hong Kong,290,47,114996,88438,"Prelude Term., Australia",2021-06-11-18:50,FOR ORDERS,,2021-07-01-00:01,11.8,,219.4°,12.3 kn,Under way,2021-06-26,2021-06-26-09:42
LNG PHECDA,9834313,477345700,Hong Kong,295,45,114790,97000,"Zeebrugge, Belgium",2021-05-24-07:37,"Pyeongtaek, Korea",,2021-06-28-06:30,11.5,,21.9°,18.8 kn,-,2021-06-26,2021-06-25-18:19
LNG DUBHE,9834296,477327900,Hong Kong,295,45,114790,91588,"Incheon, Korea",2021-06-03-03:16,"Port Elizabeth, South Africa",,2021-06-23-08:00,9.4,,245.4°,15.9 kn,-,2021-06-26,2021-06-23-12:16
LNG MERAK,9834301,477345800,Hong Kong,295,45,114790,91451,"Zeebrugge, Belgium",2021-05-09-20:43,"Sabetta, Russia",,2021-07-12-19:01,9.4,,325.8°,19.7 kn,-,2021-06-26,2021-06-21-10:54
PATRIS,9766889,636018010,Liberia,295,46,114758,95743,"Mina' al Ahmadi, Kuwait",2021-06-19-07:00,"As Suways / Suez Port, Egypt",,2021-06-27-07:00,9.5,,331.7°,13.8 kn,Under way,2021-06-26,2021-06-26-10:36
KINISIS,9785158,636018011,Liberia,295,46,114758,95673,"Experience FPSO, Brazil",2021-06-18-19:49,"Point Fortin, Trinidad & Tobago",,2021-06-26-10:00,9.0,,150.3°,4.5 kn,Under way,2021-06-26,2021-06-26-10:03
BW MAGNOLIA,9850666,563092200,Singapore,295,46,114622,95547,"Okpo, Korea",2021-05-21-01:30,Destination not available,,-,9.8,,295.5°,12.4 kn,-,2021-06-26,2021-05-20-23:50
GASLOG HONG KONG,9748904,310773000,Bermuda,290,46,114470,92266,"Sabine, United States (USA)",2021-06-24-19:04,"Cristobal, Panama",,2021-06-28-07:00,11.6,,138.2°,17.1 kn,-,2021-06-26,2021-06-25-05:03
FLEX RESOLUTE,9851646,538008815,Marshall Islands,295,46,114380,95500,"Singapore Anch. 1, Singapore",2021-05-28-06:06,GOM,,2021-06-29-04:00,9.9,,274.8°,7.3 kn,-,2021-06-26,2021-06-11-13:04
FLEX FREEDOM,9862308,538008814,Marshall Islands,295,46,114380,95500,"Tianjin Xingang, China",2021-06-09-00:39,"Darwin Anch., Australia",,2021-06-17-22:55,9.6,,301.9°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:31
BW LILAC,9758076,248587000,Malta,295,46,114364,95978,"Lake Charles, United States (USA)",2021-06-18-16:49,CHINA,,2021-07-25-12:00,11.7,,179.0°,11.3 kn,-,2021-06-26,2021-06-18-21:21
BW TULIP,9758064,563041600,Singapore,295,46,114364,95785,"Panama Canal Anch. Pacific, Panama",2021-06-18-00:34,"Shenzhen, China",,2021-07-12-22:00,11.0,,179.4°,17.3 kn,-,2021-06-26,2021-06-18-02:06
BW PAVILION ARANDA,9792606,563082400,Singapore,295,46,114355,95876,"Singapore Anch. 1, Singapore",2021-06-25-23:24,SG,,2021-06-26-07:00,9.6,,228.1°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:36
LNG SOKOTO,9216303,310378000,Bermuda,289,48,114354,79822,"Huelva, Spain",2021-06-09-11:25,WEST AFRICA,,2021-07-02-00:00,10.0,,122.9°,9.9 kn,-,2021-06-26,2021-06-17-18:47
LNG RIVERS,9216298,310370000,Bermuda,289,48,114354,79885,"Bonny, Nigeria",2021-06-03-07:02,"Santa Cruz de Tenerife, Spain",,2021-06-28-09:00,10.3,,-,-,Under way,2021-06-26,2021-06-26-03:47
LNG BAYELSA,9241267,310381000,Bermuda,289,48,114354,79822,"Mina' al Ahmadi, Kuwait",2021-06-24-22:40,"Kuwait, Kuwait",,2021-06-25-00:01,11.3,,329.3°,0.0 kn,Moored,2021-06-26,2021-06-26-10:36
GIGIRA LAITEBO,9360922,309415000,Bahamas,298,46,114277,87194,"Dongjiakou, China",2021-06-02-04:46,"Port Moresby, Papua New Guinea",,2021-06-29-19:00,9.7,,249.0°,0.0 kn,-,2021-06-26,2021-06-08-01:49
SPIRIT OF HELA,9361639,311013700,Bahamas,298,46,114277,87130,"Lese, Papua New Guinea",2021-06-24-21:43,"Yung An, Taiwan",,2021-07-02-23:30,11.8,,170.0°,18.6 kn,-,2021-06-26,2021-06-16-02:41
ENERGY ENDEAVOUR,9854624,538008879,Marshall Islands,295,46,114195,93500,"Ingleside, United States (USA)",2021-06-08-21:29,FOR ORDERS,,2021-06-25-08:00,11.7,,201.6°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:34
ENERGY PACIFIC,9854612,538008878,Marshall Islands,295,46,114195,95000,"Cape Town Anch., South Africa",2021-05-13-07:52,OPEN SEA FOR ORDERS,,2021-07-16-00:01,9.8,,258.4°,17.1 kn,-,2021-06-26,2021-06-25-20:49
PAPUA,9613135,477518900,Hong Kong,290,47,114166,96319,"Lese, Papua New Guinea",2021-06-25-20:31,KR YOS>PNG,,2021-06-25-19:00,9.4,,97.0°,13.1 kn,-,2021-06-26,2021-06-15-10:53
MARVEL KITE,9760782,563069500,Singapore,293,46,114084,89266,"Panama Canal Anch. Atlantic, Panama",2021-06-08-09:36,...,,2021-07-05-11:00,11.6,,299.2°,16.7 kn,-,2021-06-26,2021-06-17-22:03
MARVEL HAWK,9760770,563063200,Singapore,293,46,114084,89432,"Lake Charles, United States (USA)",2021-06-24-09:58,Destination not available,,-,11.5,,128.0°,16.3 kn,-,2021-06-26,2021-06-25-16:39
MARVEL FALCON,9760768,563048500,Singapore,293,46,114084,89431,"Gibraltar West Anch., Gibraltar",2021-06-21-18:14,USCMN,,2021-07-05-00:30,9.5,,268.0°,16.5 kn,-,2021-06-26,2021-06-22-08:48
MINERVA KALYMNOS,9869942,215890000,Malta,293,46,115636,89000,"Gladstone, Australia",2021-06-19-01:59,PACIFIC OCEAN,,2021-06-29-02:00,11.2,,98.2°,17.8 kn,-,2021-06-26,2021-06-19-05:37
HYUNDAI TECHNOPIA,9155145,441231000,Korea,289,48,113998,77584,"Okpo Anch., Korea",2021-06-18-02:15,"Ras Laffan, Qatar",,2021-07-02-21:00,9.9,,306.0°,18.5 kn,-,2021-06-26,2021-06-24-12:17
HYUNDAI COSMOPIA,9155157,441260000,Korea,289,48,113998,77591,"Incheon, Korea",2021-06-24-02:47,"Ras Laffan, Qatar",,2021-07-08-21:00,9.8,,151.0°,17.2 kn,-,2021-06-26,2021-06-24-15:58
PSKOV,9630028,636016229,Liberia,300,46,113876,93152,"Bahia Blanca, Argentina",2021-06-10-19:08,FRDKK (DUNKIRK),,2021-06-26-18:00,9.3,,68.5°,19.3 kn,Under way,2021-06-26,2021-06-26-10:29
SCF MITRE,9654880,636016378,Liberia,300,46,113876,93585,"Mundra, India",2021-05-31-06:46,FOR ORDERS,,2021-06-26-15:00,9.1,,311.7°,15.5 kn,-,2021-06-26,2021-06-17-22:15
SCF MELAMPUS,9654878,636016376,Liberia,300,46,113876,93508,"Savannah, United States (USA)",2021-06-24-11:46,PORT SAID EG EGPSD,,2021-07-07-09:00,11.1,,103.4°,10.3 kn,-,2021-06-26,2021-06-24-13:47
VELIKIY NOVGOROD,9630004,636016219,Liberia,300,46,113876,93486,"Pyeongtaek, Korea",2021-06-22-02:15,ATLANTIC FOR ORDERS,,2021-08-01-05:01,9.5,,179.4°,17.8 kn,-,2021-06-26,2021-06-23-10:41
GLOBAL ENERGY,9845013,538008899,Marshall Islands,295,46,113822,96000,"Livorno Anch., Italy",2021-06-22-15:24,Destination not available,,-,9.7,,269.0°,13.0 kn,Under way,2021-06-26,2021-06-26-10:30
GLOBAL STAR,9859741,538009028,Marshall Islands,295,46,113822,95000,"Barrow Island, Australia",2021-06-20-02:03,"PYEONGTAEK,S.KOREA",,2021-07-04-20:00,11.2,,47.2°,15.2 kn,-,2021-06-26,2021-06-22-11:16
MINERVA PSARA,9854363,215865000,Malta,295,46,113817,93500,"As Suways (Suez) Anch., Egypt",2021-06-19-06:06,FOR ORDERS,,2021-07-05-10:00,9.6,,270.4°,18.6 kn,Under way,2021-06-26,2021-06-26-09:14
MARAN GAS ANDROS,9810379,241670000,Greece,295,46,113793,94638,"Freeport, United States (USA)",2021-06-16-20:35,FOR ORDERS,,2021-06-30-09:00,11.5,,131.8°,19.9 kn,-,2021-06-26,2021-06-19-15:57
MARAN GAS SPETSES,9767950,241579000,Greece,295,46,113763,94945,"Panama Canal Anch. Atlantic, Panama",2021-06-17-09:53,FOR ORDERS,,2021-07-09-15:30,11.5,,179.1°,18.9 kn,-,2021-06-26,2021-06-18-00:24
MARAN GAS CHIOS,9753014,241636000,Greece,295,46,113763,94945,"Bonny, Nigeria",2021-06-05-12:47,FOR ORDERS,,2021-06-28-23:30,10.9,,61.3°,16.9 kn,-,2021-06-26,2021-06-12-20:25
WOODSIDE CHANEY,9753026,241637000,Greece,295,46,113763,94945,"Sabine, United States (USA)",2021-06-09-02:11,FOR ORDERS,,2021-07-10-00:30,11.3,,122.5°,18.1 kn,-,2021-06-26,2021-06-09-19:19
MARIA ENERGY,9659725,636017445,Liberia,290,46,113664,93301,"Escobar LNG LNG Term., Argentina",2021-06-12-09:38,FOR ORDER,,2021-07-04-05:00,9.1,,41.9°,12.2 kn,-,2021-06-26,2021-06-14-15:01
MARAN GAS ACHILLES,9682588,241365000,Greece,290,46,113502,92713,"Anegasaki, Japan",2021-06-25-07:03,FOR ORDERS,,2021-07-15-11:00,9.6,,92.7°,19.8 kn,-,2021-06-26,2021-06-25-14:41
MARAN GAS LETO,9682576,241355000,Greece,290,46,113502,92846,"Lese, Papua New Guinea",2021-06-18-18:12,JP CTA,,2021-06-27-20:00,12.0,,167.6°,19.9 kn,-,2021-06-26,2021-06-10-16:57
MARAN GAS ULYSSES,9709491,241404000,Greece,290,46,113502,92621,"Sabine, United States (USA)",2021-06-25-17:24,FOR ORDERS,,2021-06-29-02:00,11.9,,135.4°,18.2 kn,Under way,2021-06-26,2021-06-26-03:44
MARAN GAS PERICLES,9709489,241424000,Greece,290,46,113502,92776,"Ras Laffan Anch., Qatar",2021-06-19-04:53,"Ras Laffan, Qatar",,2021-06-19-06:05,8.9,,121.9°,0.0 kn,Moored,2021-06-26,2021-06-26-04:19
MARAN GAS AGAMEMNON,9682590,241405000,Greece,290,46,113502,92762,"Ningbo, China",2021-06-24-01:57,FOR ORDERS,,2021-06-28-23:00,9.1,,212.2°,17.0 kn,-,2021-06-26,2021-06-25-05:59
FLEX COURAGEOUS,9825439,538008206,Marshall Islands,295,46,113428,95618,"Panama Canal Anch. Atlantic, Panama",2021-06-09-10:05,FOR ORDERS,,2021-07-26-18:00,11.3,,181.7°,18.4 kn,-,2021-06-26,2021-06-09-23:23
CESI LIANYUNGANG,9672818,477151600,Hong Kong,290,46,113397,95713,"Gladstone, Australia",2021-06-16-11:51,"Tianjin Xingang, China",,2021-06-26-23:00,11.3,,281.1°,11.4 kn,Under way,2021-06-26,2021-06-26-10:38
CESI GLADSTONE,9672820,477348600,Hong Kong,290,46,113397,95638,"Dongjiakou, China",2021-06-12-07:22,"Qingdao, China",,2021-07-05-09:00,11.3,,100.2°,17.1 kn,-,2021-06-26,2021-06-25-17:33
CESI QINGDAO,9672832,477584200,Hong Kong,290,46,113397,95641,"Gladstone, Australia",2021-06-21-16:29,"Tianjin Xingang, China",,2021-07-01-23:00,11.4,,99.3°,17.5 kn,-,2021-06-26,2021-06-21-19:16
CESI WENZHOU,9694751,477121700,Hong Kong,290,46,113397,95530,"Tianjin Xingang, China",2021-06-17-02:00,"Gladstone, Australia",,2021-06-30-04:00,9.3,,170.1°,17.4 kn,-,2021-06-26,2021-06-18-04:22
CESI BEIHAI,9672844,477884800,Hong Kong,290,46,113397,95599,"Dongjiakou, China",2021-06-19-23:08,"Gladstone, Australia",,2021-06-30-04:45,9.3,,127.0°,19.6 kn,-,2021-06-26,2021-06-21-02:32
BAHRAIN SPIRIT,9771080,408919000,Bahrain,295,46,113274,95289,"Singapore Anch. 1, Singapore",2021-06-01-15:24,FREEPORT USA,,2021-07-02-06:00,9.5,,303.0°,18.6 kn,-,2021-06-26,2021-06-15-09:47
OAK SPIRIT,9681699,311000247,Bahamas,295,46,113263,95452,"Incheon, Korea",2021-06-19-05:39,FOR ORDERS,,2021-06-26-16:00,9.4,,168.2°,15.3 kn,-,2021-06-26,2021-06-20-10:48
MEGARA,9770945,311000478,Bahamas,295,46,113263,95452,"Singapore, Singapore",2021-06-02-03:41,Destination not available,,-,9.4,,51.0°,18.1 kn,-,2021-06-26,2021-06-02-09:52
MAGDALA,9770921,311000476,Bahamas,295,46,113263,95449,"Pampa Melchorita, Peru",2021-06-08-18:18,FOR ORDERS,,2021-06-30-21:00,11.5,,296.4°,17.4 kn,-,2021-06-26,2021-06-18-18:08
TORBEN SPIRIT,9721401,311000520,Bahamas,295,46,113263,95253,"Ingleside, United States (USA)",2021-06-19-00:44,FOR ORDERS,,2021-07-19-00:01,11.0,,110.0°,17.6 kn,-,2021-06-26,2021-06-20-11:22
MUREX,9705641,311000475,Bahamas,295,46,113263,95452,"Pasir Gudang, Johor Anch., Malaysia",2021-06-22-20:44,Destination not available,,-,9.0,,52.0°,8.9 kn,-,2021-06-26,2021-06-22-23:27
MACOMA,9705653,311000472,Bahamas,295,46,113263,95253,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-06-26-04:51,INDIAN OCEAN,,2021-06-04-09:00,9.1,,135.4°,18.8 kn,Under way,2021-06-26,2021-06-26-10:19
MYRINA,9770933,311000477,Bahamas,295,46,113263,95378,"Prelude Term., Australia",2021-06-21-12:12,FOR ORDERS,,2021-06-29-12:00,11.3,,50.9°,18.9 kn,-,2021-06-26,2021-06-22-03:42
FLEX ENDEAVOUR,9762261,215386000,Malta,295,46,113049,95803,"Ingleside, United States (USA)",2021-06-24-12:44,OPEN SEA FOR ORDERS,,2021-06-01-18:00,11.2,,106.0°,17.6 kn,-,2021-06-26,2021-06-26-08:30
MARAN GAS VERGINA,9732369,241467000,Greece,295,46,113037,95194,"Ras Laffan, Qatar",2021-06-25-17:34,FOR ORDERS,,2021-06-22-21:00,9.4,,56.7°,0.0 kn,Moored,2021-06-26,2021-06-25-23:42
MARAN GAS ROXANA,9701229,241415000,Greece,295,46,113037,95194,"Sabine, United States (USA)",2021-06-06-00:56,FOR ORDERS,,2021-07-05-00:01,10.8,,180.0°,16.4 kn,-,2021-06-26,2021-06-11-01:06
MARAN GAS AMPHIPOLIS,9701217,241414000,Greece,295,46,113037,95194,"Gladstone, Australia",2021-06-22-17:22,FOR ORDERS,,2021-07-02-09:00,11.0,,98.1°,17.6 kn,-,2021-06-26,2021-06-22-21:21
TESSALA,9761243,605076060,Algeria,291,46,112867,94575,"Arzew, Algeria",2021-06-25-07:20,"Barcelona, Spain",,2021-06-29-07:00,10.3,,184.3°,0.6 kn,Under way,2021-06-26,2021-06-26-08:03
OUGARTA,9761267,605076070,Algeria,291,46,112867,94575,"Arzew, Algeria",2021-06-25-06:15,"Marmara Ereglisi, Turkey",,2021-07-01-02:00,11.8,,84.3°,13.1 kn,Under way,2021-06-26,2021-06-26-09:32
PRACHI,9723801,563178000,Singapore,295,46,112791,90328,"Ras Laffan Anch., Qatar",2021-06-25-05:38,"Ras Laffan, Qatar",,2021-06-25-07:06,8.5,,163.9°,0.1 kn,-,2021-06-26,2021-06-25-08:24
GASLOG GIBRALTAR,9707510,310757000,Bermuda,291,46,112764,87981,"Pyeongtaek, Korea",2021-06-13-07:11,"Gladstone, Australia",,2021-06-27-06:00,9.1,,135.6°,18.1 kn,-,2021-06-26,2021-06-14-10:09
GASLOG GENEVA,9707508,310755000,Bermuda,291,46,112764,87760,"Dalian, China",2021-06-17-05:17,"Singapore Anch. 1, Singapore",,2021-06-26-04:29,9.5,,146.4°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:37
GASLOG GREECE,9687019,310732000,Bermuda,291,46,112764,87975,"Singapore, Singapore",2021-06-11-07:08,Destination not available,,-,8.6,,203.3°,0.0 kn,Moored,2021-06-26,2021-06-26-08:17
GASLOG GLASGOW,9687021,310744000,Bermuda,291,46,112764,87889,"Singapore, Singapore",2021-06-16-02:27,SEMBAWANG SHIPYARD,,2021-06-15-00:00,9.0,,0.0°,0.0 kn,-,2021-06-26,2021-06-22-07:21
LNG JAMAL,9200316,432278000,Japan,290,46,112090,72692,"Qalhat, Oman",2021-06-16-05:19,>JP SBK,,2021-06-29-22:00,11.2,,49.0°,17.8 kn,-,2021-06-26,2021-06-23-10:58
